"district_no","accumulation_period","Year","stations_rain","stations_temp","Y_t","IR_t","IT_t","prediction"
8237,"3:6",2009,1468,5562,81.8270588235294,465.8,10.3360655737705,82.5489674252844
8237,"3:6",2010,1468,5562,77.4664705882353,316.9,9.15327868852459,82.3860437109673
8237,"3:6",2011,1468,5562,91.8058823529412,209.5,11.1926229508197,95.2415416421328
8237,"3:6",2012,1468,5562,85.7452941176471,337.2,10.6762295081967,86.8374809078904
8237,"3:6",2013,1468,5562,74.8847058823529,373.4,8.19590163934426,71.0611058440546
8237,"3:6",2014,1468,5562,101.324117647059,236.1,10.9368852459016,93.3468418399596
8237,"3:6",2015,1468,5562,80.2635294117647,377.8,10.2926229508197,84.520260849835
8237,"3:6",2016,1468,5562,81.9029411764706,590.8,9.3827868852459,79.295984208728
8237,"3:6",2017,1468,5562,83.4423529411765,430,11.1901639344262,83.587386986059
8237,"3:6",2018,1468,5562,86.7817647058824,298.9,11.4188524590164,88.2086645693365
8237,"3:6",2019,1468,5562,87.0211764705882,517,10.4639344262295,82.7657233284525
8237,"3:6",2020,1468,5562,87.4605882352941,334.2,10.4540983606557,86.7505401588932
8237,"3:6",2021,1468,5562,70.7,492.5,9.03606557377049,75.7609926349362
8315,"3:3",2006,757,1443,89.8808823529412,160.9,5.34838709677419,88.4462134258264
8315,"3:3",2007,757,1443,84.5288235294118,106.4,6.66451612903226,85.4359586245789
8315,"3:3",2008,757,1443,92.0767647058824,98.3,6.15806451612903,82.3113409957403
8315,"3:3",2009,757,1443,81.0247058823529,137.8,5.71935483870968,84.0807951036277
8315,"3:3",2010,757,1443,81.4726470588235,60.7,6.14193548387097,89.6232275922043
8315,"3:3",2011,757,1443,107.420588235294,42.6,7.74838709677419,95.9463137852983
8315,"3:3",2012,757,1443,93.7685294117647,26.5,8.64516129032258,99.4660582115681
8315,"3:3",2013,757,1443,96.4164705882353,48.6,3.51935483870968,91.1314124838991
8315,"3:3",2014,757,1443,105.964411764706,19.2,7.98387096774194,105.863133307984
8315,"3:3",2015,757,1443,99.6123529411765,53.1,6.86451612903226,92.9342555920678
8315,"3:3",2016,757,1443,76.4602941176471,72.2,5.76774193548387,84.9461196156495
8315,"3:3",2017,757,1443,86.2082352941176,70.9,9.12258064516129,90.0373498246853
8315,"3:3",2018,757,1443,86.8561764705882,48.1,5.28064516129032,94.4844318709676
8315,"3:3",2019,757,1443,90.7041176470588,98.9,8.59354838709677,92.9466859409357
8315,"3:3",2020,757,1443,99.7520588235294,73.5,7.57741935483871,88.8055170395767
8315,"3:3",2021,757,1443,80.5,81.1,6.79354838709677,86.188245408919
8317,"3:6",2006,1602,2812,76.9117647058823,395.6,12.1909836065574,75.6549270615305
8317,"3:6",2007,1602,2812,71.2776470588235,405.7,14.0172131147541,69.5130431396198
8317,"3:6",2008,1602,2812,82.9435294117647,309.3,12.7352459016393,80.9739552113445
8317,"3:6",2009,1602,2812,79.4094117647059,326.6,13.1524590163934,79.8045091697336
8317,"3:6",2010,1602,2812,76.075294117647,290.9,11.8909836065574,80.6488027791374
8317,"3:6",2011,1602,2812,86.5411764705882,246.6,13.883606557377,84.9149093914277
8317,"3:6",2012,1602,2812,76.0070588235294,342.4,13.2106557377049,78.5270519401644
8317,"3:6",2013,1602,2812,79.4729411764706,419.2,11.0959016393443,75.1224588135719
8317,"3:6",2014,1602,2812,87.3388235294117,177.4,13.5581967213115,86.8614187441319
8317,"3:6",2015,1602,2812,89.2047058823529,253.5,12.9303278688525,83.5596301105907
8317,"3:6",2016,1602,2812,56.8705882352941,556.4,12.0918032786885,57.9361067229198
8317,"3:6",2017,1602,2812,82.5364705882353,257.1,13.95,84.305145477377
8317,"3:6",2018,1602,2812,79.8023529411765,256.4,14.0065573770492,84.3566196297985
8317,"3:6",2019,1602,2812,81.4682352941176,350.8,13.0688524590164,78.0248694434656
8317,"3:6",2020,1602,2812,83.9341176470588,277.4,13.316393442623,82.9176622011946
8317,"3:6",2021,1602,2812,70.5,376.9,11.9549180327869,77.1730078110522
8325,"3:5",2006,4300,5664,74.0536764705882,313.4,8.39782608695652,72.9025007780024
8325,"3:5",2007,4300,5664,76.8767647058824,176.2,11.0489130434783,75.7418694651166
8325,"3:5",2008,4300,5664,75.4998529411765,225.4,9.51630434782609,72.7400100857735
8325,"3:5",2009,4300,5664,75.4229411764706,273.3,10.3489130434783,75.6409023786157
8325,"3:5",2010,4300,5664,72.0460294117647,159.9,8.44673913043478,73.112549304476
8325,"3:5",2011,4300,5664,84.5691176470588,95.6,11.0782608695652,86.575984015039
8325,"3:5",2012,4300,5664,75.9922058823529,156.2,10.3423913043478,77.9544182009237
8325,"3:5",2013,4300,5664,63.5152941176471,215.4,7.7804347826087,65.244319242194
8325,"3:5",2014,4300,5664,87.3383823529412,105.4,10.2717391304348,85.4676591613016
8325,"3:5",2015,4300,5664,71.5614705882353,222.3,9.75869565217391,73.3171092875987
8325,"3:5",2016,4300,5664,70.3845588235294,280,8.96086956521739,72.5419189161002
8325,"3:5",2017,4300,5664,75.0076470588235,178.7,10.3913043478261,75.9003257360801
8325,"3:5",2018,4300,5664,84.4307352941177,120,10.929347826087,82.4719635550553
8325,"3:5",2019,4300,5664,74.0538235294118,217.7,9.30760869565217,72.291608023092
8325,"3:5",2020,4300,5664,82.4769117647059,119.5,10.4521739130435,82.9617815577242
8325,"3:5",2021,4300,5664,67.5,192,7.67717391304348,65.8644920576144
8327,"3:3",2006,4300,2638,75.0139705882353,105.2,-0.62258064516129,78.1053163906877
8327,"3:3",2007,4300,2638,74.3197058823529,60.8,2.95161290322581,73.4256981045006
8327,"3:3",2008,4300,2638,75.7254411764706,70,0.883870967741935,70.0270592738945
8327,"3:3",2009,4300,2638,73.2311764705882,74.4,0.919354838709677,71.2237880371458
8327,"3:3",2010,4300,2638,69.6369117647059,35,1.59032258064516,70.2851340619016
8327,"3:3",2011,4300,2638,70.2426470588235,28.5,4.29677419354839,73.9543011557377
8327,"3:3",2012,4300,2638,76.7483823529412,18,6.19677419354839,75.9335640287252
8327,"3:3",2013,4300,2638,65.1541176470588,45,-0.37741935483871,65.4696570603491
8327,"3:3",2014,4300,2638,81.0598529411765,13,5.58709677419355,76.9916618317811
8327,"3:3",2015,4300,2638,67.9655882352941,44.2,3.59032258064516,72.6159774132508
8327,"3:3",2016,4300,2638,65.3713235294118,38.6,1.50645161290323,69.6933243865553
8327,"3:3",2017,4300,2638,73.2770588235294,44.1,5.82903225806452,75.384910441344
8327,"3:3",2018,4300,2638,73.3827941176471,29.7,1.25483870967742,70.8231185105084
8327,"3:3",2019,4300,2638,82.6885294117647,75.9,4.21290322580645,81.1901766054551
8327,"3:3",2020,4300,2638,79.0942647058824,53.5,2.84516129032258,72.0584418741675
8327,"3:3",2021,4300,2638,66.3,52.9,2.86451612903226,72.029635529878
8337,"3:9",2006,5731,757,73.3,876.7,13.8355140186916,71.8337659516296
8337,"3:9",2007,5731,757,76.54,602,13.8266355140187,71.1367055228038
8337,"3:9",2008,5731,757,74.28,606.2,13.2121495327103,70.796330123391
8337,"3:9",2009,5731,757,74.52,553.4,14.2042056074766,77.6078379370806
8337,"3:9",2010,5731,757,70.66,657,13.0084112149533,65.7170475877724
8337,"3:9",2011,5731,757,68.2,386.5,14.4565420560748,69.1558799681222
8337,"3:9",2012,5731,757,72.34,611,14.107476635514,77.7397412517644
8337,"3:9",2013,5731,757,78.58,559.4,13.0224299065421,83.1783108544889
8337,"3:9",2014,5731,757,75.72,541.1,14.0285046728972,73.9173572674943
8337,"3:9",2015,5731,757,85.06,481.5,14.5448598130841,80.0857254215289
8337,"3:9",2016,5731,757,64.1,624.4,13.8032710280374,70.3508716383997
8337,"3:9",2017,5731,757,80.24,498.3,14.5289719626168,81.5867999756972
8337,"3:9",2018,5731,757,80.18,340,15.4088785046729,81.529877892134
8337,"3:9",2019,5731,757,83.52,540.6,14.3556074766355,80.7502725887732
8337,"3:9",2020,5731,757,88.16,449.8,14.903738317757,86.9108333907982
8337,"3:9",2021,5731,757,47.6,755.6,13.1990654205607,50.7026426281423
8415,"3:4",2006,3402,4189,60.9485294117647,206.3,4.31967213114754,62.3600903301964
8415,"3:4",2007,3402,4189,62.1852941176471,72.9,7.62459016393443,65.7173259018665
8415,"3:4",2008,3402,4189,65.9220588235294,170.4,5.31311475409836,62.9458466736122
8415,"3:4",2009,3402,4189,66.4588235294118,115.9,6.65245901639344,63.6246108038425
8415,"3:4",2010,3402,4189,62.4955882352941,60.4,5.3672131147541,62.2704228148279
8415,"3:4",2011,3402,4189,64.9323529411765,68.8,7.58524590163934,66.4850085401832
8415,"3:4",2012,3402,4189,62.5691176470588,91.4,6.99016393442623,64.8791602665342
8415,"3:4",2013,3402,4189,54.8058823529412,118,4.64590163934426,52.7069220268668
8415,"3:4",2014,3402,4189,71.6426470588235,62.8,7.67049180327869,67.2019553141889
8415,"3:4",2015,3402,4189,58.9794117647059,138.6,6.52622950819672,63.8241099542424
8415,"3:4",2016,3402,4189,58.5161764705882,115.3,5.60655737704918,60.441549463894
8415,"3:4",2017,3402,4189,66.2529411764706,141.6,6.99672131147541,63.6123076052141
8415,"3:4",2018,3402,4189,70.4897058823529,50.4,7.10819672131148,70.625135361521
8415,"3:4",2019,3402,4189,63.7264705882353,95.5,7.08032786885246,64.4398925318573
8415,"3:4",2020,3402,4189,69.3632352941177,73.3,6.98688524590164,66.8985654398439
8415,"3:4",2021,3402,4189,53.9,75.9,4.78524590163934,55.1553322654259
8416,"3:4",2006,4931,4160,75.3382352941176,125.3,4.91311475409836,76.602654028848
8416,"3:4",2007,4931,4160,71.4823529411765,63.8,8.55409836065574,76.3466568182741
8416,"3:4",2008,4931,4160,78.7264705882353,123.4,5.70983606557377,80.6713928390457
8416,"3:4",2009,4931,4160,79.3705882352941,100.8,7.49180327868852,77.0441655391602
8416,"3:4",2010,4931,4160,70.7147058823529,38,6.2672131147541,72.3735552030134
8416,"3:4",2011,4931,4160,74.4588235294118,55,8.43934426229508,78.7075379253127
8416,"3:4",2012,4931,4160,69.5029411764706,64.7,7.49016393442623,77.1727081924505
8416,"3:4",2013,4931,4160,58.7470588235294,81.7,4.61147540983607,56.0148258450813
8416,"3:4",2014,4931,4160,85.8911764705882,45.8,8.69180327868852,80.8053522831185
8416,"3:4",2015,4931,4160,77.4352941176471,50.1,6.87704918032787,76.2290777412355
8416,"3:4",2016,4931,4160,71.0794117647059,92.2,5.5327868852459,69.3631638152514
8416,"3:4",2017,4931,4160,82.6235294117647,86.5,7.28852459016393,76.3113644375149
8416,"3:4",2018,4931,4160,87.0676470588235,32.9,7.80163934426229,84.2501856811949
8416,"3:4",2019,4931,4160,74.5117647058823,71.9,7.56065573770492,76.658070792559
8416,"3:4",2020,4931,4160,81.1558823529412,65.4,7.93606557377049,77.3310308673448
8416,"3:4",2021,4931,4160,57.6,63.9,5.17540983606557,59.8241403435349
8417,"3:4",2006,4300,2638,60.9088235294118,208.7,2.38196721311475,62.6997934674918
8417,"3:4",2007,4300,2638,60.3482352941177,64.3,7.11639344262295,59.8239967595511
8417,"3:4",2008,4300,2638,62.3876470588235,154.6,2.8655737704918,57.8247059991568
8417,"3:4",2009,4300,2638,65.1270588235294,96.4,5.0655737704918,64.77292925069
8417,"3:4",2010,4300,2638,59.8664705882353,52.6,4.22459016393443,58.1410431060586
8417,"3:4",2011,4300,2638,58.4058823529412,51.5,7.2,64.2049423817933
8417,"3:4",2012,4300,2638,60.1452941176471,76.9,6.0344262295082,65.422012251938
8417,"3:4",2013,4300,2638,46.884705882353,117.7,2.6344262295082,46.8252025400339
8417,"3:4",2014,4300,2638,76.6241176470588,50.1,6.93114754098361,67.3676241947945
8417,"3:4",2015,4300,2638,58.4635294117647,116,5.38524590163934,60.1342658214042
8417,"3:4",2016,4300,2638,60.8029411764706,162.8,3.61803278688525,61.2662395798665
8417,"3:4",2017,4300,2638,65.8423529411765,97.1,5.65737704918033,62.6827913606919
8417,"3:4",2018,4300,2638,72.0817647058823,46.1,6.15081967213115,72.0805538583841
8417,"3:4",2019,4300,2638,58.7211764705882,126,5.52786885245902,56.3642397862851
8417,"3:4",2020,4300,2638,62.7605882352941,65.7,6.55245901639344,65.1533266513216
8417,"3:4",2021,4300,2638,52.1,94.2,3.66885245901639,56.7069212258327
8425,"3:7",2006,2814,3402,76.197794117647,513.6,10.6104575163399,74.5515785080605
8425,"3:7",2007,2814,3402,80.2379411764706,492,11.7490196078431,82.0550988960237
8425,"3:7",2008,2814,3402,79.2780882352941,481.8,10.5274509803922,74.4526224823608
8425,"3:7",2009,2814,3402,76.5182352941176,564.5,10.8039215686275,76.2927510278277
8425,"3:7",2010,2814,3402,71.5583823529412,444.3,10.2385620915033,74.4066467889047
8425,"3:7",2011,2814,3402,80.5985294117647,300.5,11.1986928104575,81.1207092326177
8425,"3:7",2012,2814,3402,75.6386764705882,298,11.2248366013072,81.1939537692022
8425,"3:7",2013,2814,3402,79.3788235294118,377.8,9.60849673202614,77.8795378583992
8425,"3:7",2014,2814,3402,85.3189705882353,338.6,11.4143790849673,79.8310867400857
8425,"3:7",2015,2814,3402,79.2591176470588,409.8,11.4633986928105,79.1034700867304
8425,"3:7",2016,2814,3402,70.8992647058823,486.9,10.2549019607843,73.0421259141887
8425,"3:7",2017,2814,3402,80.7394117647059,439.4,11.5941176470588,79.8533174047574
8425,"3:7",2018,2814,3402,81.1795588235294,325.7,12.1071895424837,80.6982300523005
8425,"3:7",2019,2814,3402,76.3197058823529,414,11.3803921568627,78.7932740010952
8425,"3:7",2020,2814,3402,85.6598529411765,242.8,11.1150326797386,84.3251140070821
8425,"3:7",2021,2814,3402,68.7,521.6,9.83137254901961,69.8828361715396
8426,"3:7",2006,4189,3244,84.2625,400.8,11.7235294117647,80.2998552745709
8426,"3:7",2007,4189,3244,86.845,374.9,12.5647058823529,89.4699873972344
8426,"3:7",2008,4189,3244,84.5275,324,11.7183006535948,85.9932214760783
8426,"3:7",2009,4189,3244,78.81,387.6,11.9091503267974,82.3378437809839
8426,"3:7",2010,4189,3244,78.0925,386.7,11.0941176470588,79.8941644871654
8426,"3:7",2011,4189,3244,82.975,299.8,11.7045751633987,88.3916766386167
8426,"3:7",2012,4189,3244,83.3575,317.6,11.9607843137255,86.3543875456871
8426,"3:7",2013,4189,3244,86.84,368.5,10.4954248366013,86.6046583373733
8426,"3:7",2014,4189,3244,97.8225,323.2,11.8771241830065,85.9398975685529
8426,"3:7",2015,4189,3244,88.905,385.9,12.2359477124183,85.4818562992077
8426,"3:7",2016,4189,3244,67.2875,448.1,11.2647058823529,73.5308497422695
8426,"3:7",2017,4189,3244,90.77,378.8,12.5313725490196,89.1114873755804
8426,"3:7",2018,4189,3244,88.8525,253.6,12.8261437908497,89.8308497461586
8426,"3:7",2019,4189,3244,84.235,316.9,12.1411764705882,86.6446915308831
8426,"3:7",2020,4189,3244,93.2175,275.5,11.802614379085,90.3774212216231
8426,"3:7",2021,4189,3244,70.4,479.7,10.7692810457516,66.9371515780041
8436,"3:9",2006,4094,6258,84.2573529411765,653.6,14.1275700934579,88.5156653837626
8436,"3:9",2007,4094,6258,86.6135294117647,670.2,14.5584112149533,86.5738702875838
8436,"3:9",2008,4094,6258,83.8697058823529,613.5,13.9364485981308,81.9428928313437
8436,"3:9",2009,4094,6258,70.7258823529412,527.1,14.7542056074766,78.6576616140014
8436,"3:9",2010,4094,6258,76.4820588235294,647.2,13.4303738317757,82.9810914750824
8436,"3:9",2011,4094,6258,94.2382352941177,615.6,14.6785046728972,89.6161874450299
8436,"3:9",2012,4094,6258,82.2944117647059,552.5,14.5088785046729,78.8526818598534
8436,"3:9",2013,4094,6258,89.6505882352941,652.2,13.4266355140187,84.1059368906913
8436,"3:9",2014,4094,6258,96.3067647058824,630.3,14.2845794392523,87.9034696144736
8436,"3:9",2015,4094,6258,82.5629411764706,589.7,15.0257009345794,91.8762511284008
8436,"3:9",2016,4094,6258,69.1191176470588,760.2,14.3542056074766,68.7314854494584
8436,"3:9",2017,4094,6258,87.1752941176471,645.9,14.9098130841121,87.6592038720037
8436,"3:9",2018,4094,6258,86.6314705882353,395.6,15.9719626168224,84.4342658081302
8436,"3:9",2019,4094,6258,78.4876470588235,709.9,14.707476635514,76.3199203889812
8436,"3:9",2020,4094,6258,93.2438235294118,606.3,14.9439252336449,91.0881629916425
8436,"3:9",2021,4094,6258,75.8,793,13.6757009345794,78.2000764889644
8437,"3:6",2006,3927,4703,79.9213235294118,354.4,8.92868852459016,78.0348717565408
8437,"3:6",2007,3927,4703,87.3932352941177,321.8,11.1983606557377,89.6208049799965
8437,"3:6",2008,3927,4703,88.8651470588235,293.6,9.92295081967213,86.1506524236031
8437,"3:6",2009,3927,4703,77.4370588235294,387.9,10.1483606557377,77.1500540465649
8437,"3:6",2010,3927,4703,73.6089705882353,339.5,9,80.3106743253992
8437,"3:6",2011,3927,4703,78.3808823529412,163.9,10.7131147540984,85.651096157443
8437,"3:6",2012,3927,4703,83.7527941176471,298.6,10.5122950819672,87.3786480666379
8437,"3:6",2013,3927,4703,83.6247058823529,333.7,8.39016393442623,81.3132945443105
8437,"3:6",2014,3927,4703,94.1966176470588,221,10.3877049180328,88.4331167840203
8437,"3:6",2015,3927,4703,82.6685294117647,379.9,10.1860655737705,78.4666874826386
8437,"3:6",2016,3927,4703,64.8404411764706,429.9,9.43606557377049,65.9532504206641
8437,"3:6",2017,3927,4703,90.9123529411765,279.4,10.9319672131148,89.5777151330523
8437,"3:6",2018,3927,4703,87.1842647058824,145.3,11.1352459016393,83.6534097675379
8437,"3:6",2019,3927,4703,83.7561764705882,257.4,10.0483606557377,88.0179850373067
8437,"3:6",2020,3927,4703,91.6280882352941,232.8,10.0713114754098,88.4563424929409
8437,"3:6",2021,3927,4703,70.1,399.8,8.96229508196721,70.1019848166366
9171,"3:8",2006,3366,5111,75.1330882352941,541.3,12.6108695652174,72.2441360860755
9171,"3:8",2007,3366,5111,84.4708823529412,425.3,14.0722826086957,83.206410517789
9171,"3:8",2008,3366,5111,77.9086764705882,551.2,13.1059782608696,75.1026062478612
9171,"3:8",2009,3366,5111,70.5464705882353,594.9,13.6342391304348,70.2018095225232
9171,"3:8",2010,3366,5111,67.2842647058824,580.5,12.7923913043478,71.212144329374
9171,"3:8",2011,3366,5111,79.1220588235294,438.4,13.5961956521739,84.9380068634383
9171,"3:8",2012,3366,5111,76.2598529411765,464.7,13.9173913043478,80.6449525724103
9171,"3:8",2013,3366,5111,77.2976470588235,447.6,12.5798913043478,78.1318258394796
9171,"3:8",2014,3366,5111,88.7354411764706,460.5,13.3483695652174,83.1410558977004
9171,"3:8",2015,3366,5111,84.6732352941176,395.4,14.225,84.6629170148653
9171,"3:8",2016,3366,5111,74.1110294117647,589.6,13.0635869565217,71.9024299921023
9171,"3:8",2017,3366,5111,76.7488235294118,469.5,14.2478260869565,76.377631910177
9171,"3:8",2018,3366,5111,74.1866176470588,374.8,14.9211956521739,74.7867346125642
9171,"3:8",2019,3366,5111,86.2244117647059,410.8,14.2739130434783,82.3862609704666
9171,"3:8",2020,3366,5111,77.9622058823529,486.2,13.733152173913,79.8800781876286
9171,"3:8",2021,3366,5111,67.3,589.7,12.6309782608696,69.1457053178878
9174,"3:4",2006,3379,142,83.5220588235294,242.9,4.64098360655738,84.5716485129582
9174,"3:4",2007,3379,142,90.4605882352941,48.1,8.58688524590164,91.9664079257185
9174,"3:4",2008,3379,142,91.0991176470588,201.5,5.91475409836066,88.9496290767625
9174,"3:4",2009,3379,142,77.5376470588235,118.8,7.40491803278689,86.5368427195407
9174,"3:4",2010,3379,142,77.4761764705882,76.1,6.21475409836066,78.5249737583961
9174,"3:4",2011,3379,142,89.314705882353,91.9,8.13114754098361,91.5301152616557
9174,"3:4",2012,3379,142,86.3532352941177,93.8,7.5327868852459,83.9352932125387
9174,"3:4",2013,3379,142,92.1917647058823,73.2,4.74918032786885,90.0423951150917
9174,"3:4",2014,3379,142,95.2302941176471,66.2,8.54754098360656,93.1301756091641
9174,"3:4",2015,3379,142,91.5688235294118,128.2,6.88852459016393,81.4817087034404
9174,"3:4",2016,3379,142,71.5073529411765,105.4,5.9983606557377,73.9117920516163
9174,"3:4",2017,3379,142,87.8458823529412,142.6,7.26393442622951,90.9530285070408
9174,"3:4",2018,3379,142,85.8844117647059,48.5,7.80327868852459,85.678655622702
9174,"3:4",2019,3379,142,87.8229411764706,65,8.02459016393443,86.8952703689782
9174,"3:4",2020,3379,142,92.9614705882353,93.3,8.03770491803279,90.4121690174709
9174,"3:4",2021,3379,142,78.6,80.3,5.38360655737705,80.8563651251606
9175,"3:4",2006,2319,4261,82.0455882352941,294,5.31311475409836,84.5317131484877
9175,"3:4",2007,2319,4261,93.0358823529412,60.4,8.52950819672131,92.5686670174139
9175,"3:4",2008,2319,4261,92.4261764705882,275.4,6.38524590163934,87.9947342975187
9175,"3:4",2009,2319,4261,79.4164705882353,192.4,7.8327868852459,87.5960982823067
9175,"3:4",2010,2319,4261,72.5067647058823,116.7,6.66229508196721,77.4057307554636
9175,"3:4",2011,2319,4261,88.2970588235294,114.1,8.17704918032787,85.967920086606
9175,"3:4",2012,2319,4261,81.4873529411765,143.4,7.9344262295082,83.991087541527
9175,"3:4",2013,2319,4261,83.7776470588235,95.1,5.75081967213115,82.6785498009145
9175,"3:4",2014,2319,4261,88.0679411764706,93.5,8.14098360655738,86.3912007627603
9175,"3:4",2015,2319,4261,83.0582352941177,155.1,7.2344262295082,78.3061368830311
9175,"3:4",2016,2319,4261,75.6485294117647,145.7,6.64262295081967,75.3666798859672
9175,"3:4",2017,2319,4261,90.7388235294118,201.1,7.89508196721312,89.8626529306376
9175,"3:4",2018,2319,4261,85.7291176470588,73.7,8.2672131147541,89.0148607509671
9175,"3:4",2019,2319,4261,91.8194117647059,105,8.56229508196721,90.1550414588538
9175,"3:4",2020,2319,4261,90.5097058823529,153.4,8.21475409836066,87.842299328394
9175,"3:4",2021,2319,4261,76,147.6,5.69836065573771,74.891332951503
9176,"3:7",2006,1587,1161,76.5294117647059,350.3,12.0790849673203,78.8672570022094
9176,"3:7",2007,1587,1161,83.1141176470588,353.1,12.9483660130719,80.2612818193723
9176,"3:7",2008,1587,1161,84.8988235294118,297.5,12.2333333333333,82.7835718191524
9176,"3:7",2009,1587,1161,75.0835294117647,431.5,12.3823529411765,75.565242603333
9176,"3:7",2010,1587,1161,71.4682352941176,334.2,11.9274509803922,80.1264097175825
9176,"3:7",2011,1587,1161,79.5529411764706,329,12.3261437908497,80.5506755316079
9176,"3:7",2012,1587,1161,81.5376470588235,237.4,12.7437908496732,82.5575815404971
9176,"3:7",2013,1587,1161,80.2223529411765,340.7,11.3673202614379,78.808443104499
9176,"3:7",2014,1587,1161,89.3070588235294,286.5,12.7947712418301,81.0241134315118
9176,"3:7",2015,1587,1161,81.3917647058824,209.2,12.8712418300654,81.8645451112513
9176,"3:7",2016,1587,1161,80.2764705882353,328.8,12.2098039215686,80.5994938507491
9176,"3:7",2017,1587,1161,80.3611764705882,336.1,13.1333333333333,80.2022687285579
9176,"3:7",2018,1587,1161,76.0458823529412,311.1,13.7555555555556,78.0265921875938
9176,"3:7",2019,1587,1161,77.1305882352941,243.5,13.056862745098,79.584056056241
9176,"3:7",2020,1587,1161,88.5152941176471,250.4,12.1156862745098,87.1969064608186
9176,"3:7",2021,1587,1161,72,400.5,11.2856209150327,69.4168551526689
9177,"3:4",2006,1262,3379,83.4779411764706,190,5.82295081967213,86.1298205769594
9177,"3:4",2007,1262,3379,91.5394117647059,38.5,9.96885245901639,94.8365716685793
9177,"3:4",2008,1262,3379,90.2008823529412,164.9,6.92459016393443,85.4802630531886
9177,"3:4",2009,1262,3379,81.3623529411765,86.5,8.45081967213115,83.6467942123509
9177,"3:4",2010,1262,3379,75.4238235294118,62.7,7.39344262295082,77.7209617144284
9177,"3:4",2011,1262,3379,89.3852941176471,73.3,9.41639344262295,92.2269191181998
9177,"3:4",2012,1262,3379,82.5467647058824,56.5,8.82131147540984,83.9908387185199
9177,"3:4",2013,1262,3379,84.2082352941177,71.9,5.97540983606557,81.2849965405771
9177,"3:4",2014,1262,3379,98.8697058823529,51.8,9.6016393442623,91.6064276678028
9177,"3:4",2015,1262,3379,85.0311764705882,105.1,8.10819672131148,83.2328079521108
9177,"3:4",2016,1262,3379,77.4926470588235,86.8,7.21475409836066,77.3836548080234
9177,"3:4",2017,1262,3379,88.9541176470588,127.1,8.4672131147541,91.0025575019312
9177,"3:4",2018,1262,3379,88.4155882352941,35.7,9.24262295081967,86.5135063612126
9177,"3:4",2019,1262,3379,88.0770588235294,60.1,9.21475409836066,88.055775799829
9177,"3:4",2020,1262,3379,89.4385294117647,62.5,9.30655737704918,89.3553624240323
9177,"3:4",2021,1262,3379,78.8,58.8,6.32459016393443,80.7562712940191
9178,"3:8",2006,1262,7075,75.3852941176471,510.1,12.7760869565217,76.758324010351
9178,"3:8",2007,1262,7075,86.8529411764706,470.7,14.0320652173913,80.1318706464286
9178,"3:8",2008,1262,7075,83.9205882352941,518.1,13.370652173913,78.1181943147258
9178,"3:8",2009,1262,7075,63.3882352941176,513.8,13.6913043478261,78.3098063685287
9178,"3:8",2010,1262,7075,70.6558823529412,576.8,12.8603260869565,73.5984220680196
9178,"3:8",2011,1262,7075,81.2235294117647,500.3,13.6130434782609,79.2014283960721
9178,"3:8",2012,1262,7075,82.4911764705882,448.9,13.9255434782609,82.0000880261816
9178,"3:8",2013,1262,7075,84.0588235294118,429.7,12.7032608695652,81.8465656458012
9178,"3:8",2014,1262,7075,87.4264705882353,439,13.6521739130435,83.2895420980048
9178,"3:8",2015,1262,7075,89.6941176470588,411.3,14.4103260869565,82.4638963052904
9178,"3:8",2016,1262,7075,77.4617647058823,430.2,13.4815217391304,84.0330094991947
9178,"3:8",2017,1262,7075,75.0294117647059,487.1,14.4369565217391,76.943433102323
9178,"3:8",2018,1262,7075,73.7970588235294,428.4,15.1282608695652,74.610440576373
9178,"3:8",2019,1262,7075,79.7647058823529,369.4,14.3896739130435,86.0398593745064
9178,"3:8",2020,1262,7075,84.9323529411765,468.6,13.8483695652174,80.8522688142816
9178,"3:8",2021,1262,7075,71.4,678.9,12.7548913043478,69.2852036950945
9179,"3:7",2006,3379,6346,87.0691176470588,468.8,12.1078431372549,86.8109203973476
9179,"3:7",2007,3379,6346,94.7111764705883,510.1,13.0790849673203,90.8561547793947
9179,"3:7",2008,3379,6346,92.1532352941177,513.1,11.9928104575163,84.6598868069721
9179,"3:7",2009,3379,6346,79.9952941176471,548.8,12.3098039215686,85.2714851174209
9179,"3:7",2010,3379,6346,76.6373529411765,528.9,11.6575163398693,81.6591598116047
9179,"3:7",2011,3379,6346,82.4794117647059,558,12.3398692810458,85.1119298513265
9179,"3:7",2012,3379,6346,87.0214705882353,413.6,12.7333333333333,89.1498652460939
9179,"3:7",2013,3379,6346,86.6635294117647,421.6,11.1490196078431,84.9935951690625
9179,"3:7",2014,3379,6346,88.7055882352941,347.7,12.5562091503268,87.9105062516603
9179,"3:7",2015,3379,6346,90.2476470588235,436.9,12.856862745098,89.6726746698481
9179,"3:7",2016,3379,6346,78.489705882353,445.2,11.8816993464052,86.5719538564172
9179,"3:7",2017,3379,6346,87.0317647058824,455.5,13.156862745098,90.7661019828986
9179,"3:7",2018,3379,6346,89.2738235294118,414.1,13.5117647058824,90.3463150412152
9179,"3:7",2019,3379,6346,91.2158823529412,449.3,12.9908496732026,90.1788876948638
9179,"3:7",2020,3379,6346,98.1579411764706,461.1,12.421568627451,88.2436540129968
9179,"3:7",2021,3379,6346,74.9,613.9,11.362091503268,72.5498504873477
9181,"3:7",2006,2290,6346,82.3338235294118,556.6,12.1078431372549,84.9741737646236
