District Number,Precipitation-based index (%),Temperature-based index (%),Mixed index at two stations (%),Mixed index at same station (%)
12066,8.19795218374499,0.735559284761794,20.792898481918364,19.520897324489876
12067,2.26169734866674,9.38149712565208,5.18428409152656,6.523633044245644
12068,2.36954581832976,22.6482938127887,37.96413533201421,43.4387674608637
12069,19.1235760241041,18.2785443390573,21.70414372755062,20.460762332196857
12070,3.6459501448194,29.9199368113667,13.143073252325213,23.94358982346179
12071,5.62439451630266,3.40824675901094,31.686248511135524,35.03060483998926
12072,9.77940347368177,10.5367468379116,17.67452205568933,17.832449858081254
12073,0.34998575621854,11.9042406724528,14.956560264354616,13.875376464918428
13071,7.01005184505602,3.15510014850311,34.91724560238305,38.46971066549942
13072,12.9048712151713,3.88782517383223,18.680796864965863,22.009524034927622
13073,9.40799934642035,4.77832468999086,27.05043404266044,18.651432812133095
13074,19.6390545538985,7.75210855817511,24.149825874242207,27.74299346373613
13075,1.44895924882348,3.04444339348631,29.826323022042605,22.875849944636563
13076,5.55277098729536,21.1305240878715,23.988173033261376,19.884361856536465
14521,14.1727700716172,0.0647789517200678,24.883374271698795,31.13826785381246
14522,0.535489612685739,0.434823034192827,38.40821704254996,38.81506926259256
14523,1.34695679391888,2.20385178318996,6.77220215019811,10.106829640847604
14524,16.8908073317498,0.109393543994643,25.387812036160177,22.451918056961027
14625,0.280748602703254,4.98191845900059,18.296355252963707,14.899680012020456
14626,13.0780563301847,8.15169391001749,20.16492022756112,20.9763834405819
14627,0.0483163657403878,4.19369821077789,17.669340634815534,23.095506603831375
14628,3.46538930658995,6.02646626721128,14.569933499306586,12.502752218018824
14713,0.777262341095761,6.47296735455955,16.572258467135708,22.75673552514651
14729,0.00680400969387281,6.47872913823128,7.444993777554235,12.31067401432041
14730,4.51186649678447,8.5917871067386,11.81156950330888,17.357489395616994
15081,1.93012434484542,14.4762050408192,4.961911823288009,5.9577126506161
15082,1.51339468150395,24.141409747494,12.724947287127788,11.196452371567114
15083,0.179031738937023,19.9841752238299,15.372888458017249,19.680961859425285
15084,9.3971773842386,4.19155917988363,18.43395035903473,20.82357248750071
15085,0.00926594916318497,11.35567217368,16.798621089008634,17.499554812003097
15086,0.704431941002458,17.643590005766,19.9358530937222,19.93438367178
15087,3.53473314031862,24.8336125292522,11.329974579338652,22.621349204415285
15088,1.24968055982059,21.4297363388371,20.233247067770534,9.978999726317944
15089,1.07020676505798,31.9958513611419,29.042886471543845,18.48433407689373
15090,7.00424566446446,16.5725275987589,21.576475922631623,21.999317466667716
15091,3.27222023588351,18.3746742381097,27.88464048500569,23.751717353812865
16051,0.699322745455634,1.45388494345931,15.863298591644313,19.011641434400104
16052,16.3692991518689,2.30845399592379,6.385507676951667,4.948154722231138
16061,3.09444271853106e-5,9.0559613600912,22.63511184407366,22.645115725391346
16062,3.59061160560245,5.60567704222361,16.97567523716505,18.2364495494687
16063,0.244711813718136,1.91916203980857,22.31252012521404,16.708592123232435
16064,0.0838938011326644,0.0987977793367279,5.858637504055506,4.657043109018718
16065,1.83011915168011,10.142351027399,19.135370508025098,20.88537827496347
16066,1.92677907519505,0.0257550616342402,30.04849059389911,25.934753921802816
16067,7.39597767690068,2.96490631082168,19.163358475184108,19.953591424071096
16068,0.500260424834993,12.4127735789563,15.60602886267682,20.66627641347121
16069,6.70946722956001,7.88667461290948,29.02791753435893,19.45141241038324
16070,0.221927852888027,0.226015840491403,26.454711100180695,26.77752751062335
16071,0.156623331977872,12.273635085661,32.723104890469045,34.09064549038352
16072,0.00200882694075806,5.88118296643991,20.837332961414752,12.100628265722971
16073,2.63545971834574,4.45145044656626,24.797501213504507,25.653366004052415
16074,9.95945026245463,2.57888815966758,27.159126226325977,29.838041142528564
16075,14.7669043555141,2.16298104409122e-5,16.36902416675628,16.676335013804543
16076,13.6978657469001,0.0308892958123961,24.789716466343727,17.902627778859063
16077,19.7604792425252,0.38954323531192,23.05012333872108,23.50622124578597
