stations_id,von_datum,bis_datum,geobreite,geolaenge,kreis_code,res,var,per,dist,kreis_code_in,state
2410,1974-01-01,2024-05-12,48.7111,11.5363,Ingolstadt-Manching,daily,kl,historical,54.95653967117844,9375,Regensburg
7370,2006-12-11,2024-05-12,49.391,12.6838,Waldmuenchen,daily,kl,historical,57.96716556270122,9375,Regensburg
3271,1941-01-01,2024-05-12,48.8548,12.9189,Metten,daily,kl,historical,61.14050197466241,9375,Regensburg
3975,1993-09-01,2024-05-12,49.4777,11.5357,Pommelsbrunn-Mittelburg,daily,kl,historical,66.18621402204181,9375,Regensburg
1161,1955-01-01,2024-05-12,48.8778,11.2349,Eichstaett-Landershofen,daily,kl,historical,66.6568608692307,9375,Regensburg
5397,1947-01-01,2024-05-12,49.6662,12.1844,Weiden,daily,kl,historical,71.84984995875261,9375,Regensburg
1332,1966-07-01,2024-05-12,48.4832,12.7241,"Falkenberg,Kr.Rottal-Inn",daily,kl,historical,74.3956847286439,9375,Regensburg
1832,1982-11-01,2024-05-12,49.1129,13.1338,Grosser Arber,daily,kl,historical,74.47198660248563,9375,Regensburg
3484,1973-01-01,2024-05-12,48.7085,11.2147,Neuburg an der Donau,daily,kl,historical,74.87625527159598,9375,Regensburg
5404,1936-07-01,2024-05-12,48.4024,11.6946,Weihenstephan-Duernast,daily,kl,historical,75.60589577455465,9375,Regensburg
4280,1971-01-01,2024-05-12,49.2162,11.1035,Roth,daily,kl,historical,77.16419928949782,9375,Regensburg
3667,1975-01-01,2024-05-12,49.4258,11.2539,Nuernberg-Netzstall,daily,kl,historical,77.38926024390933,9375,Regensburg
1262,1992-05-17,2024-05-12,48.3477,11.8134,Muenchen-Flughafen,daily,kl,historical,78.23958793635202,9375,Regensburg
5800,1998-01-01,2024-05-12,49.028,13.2385,Zwiesel,daily,kl,historical,81.47333503874836,9375,Regensburg
73,1959-03-01,2024-05-12,48.6183,13.062,Aldersbach-Kramersepp,daily,kl,historical,82.17887399974975,9375,Regensburg
5440,1879-01-01,2024-05-12,49.0115,10.9308,Weissenburg-Emetzheim,daily,kl,historical,86.813988836712,9375,Regensburg
3366,1953-01-01,2024-05-12,48.279,12.5024,Muehldorf,daily,kl,historical,87.16757598607984,9375,Regensburg
3571,2008-03-01,2024-05-12,49.8174,11.8638,Neustadt am Kulm-Filchendorf,daily,kl,historical,90.4523636536824,9375,Regensburg
142,1955-01-01,2024-05-12,48.406,11.3117,Altomuenster-Maisbrunn,daily,kl,historical,90.60173058938506,9375,Regensburg
4354,1985-09-01,2024-05-12,48.7832,13.3146,Saldenburg-Entschenreuth,daily,kl,historical,91.16312507360254,9375,Regensburg
3668,1879-01-01,2024-05-12,49.503,11.0549,Nuernberg,daily,kl,historical,94.09911340027892,9375,Regensburg
5046,1967-01-01,2024-05-12,49.8576,12.3542,Tirschenreuth-Lodermuehl,daily,kl,historical,94.50062459867571,9375,Regensburg
1721,1991-01-01,2024-05-12,49.664,11.2239,Graefenberg-Kasberg,daily,kl,historical,96.59991082496737,9375,Regensburg
4592,1955-10-21,2024-05-12,49.3278,12.0871,Schwandorf,daily,kl,historical,12.808809522590227,9376,Schwandorf
3739,1948-10-01,2024-05-12,49.4521,12.4365,Oberviechtach,daily,kl,historical,16.234434529527363,9376,Schwandorf
2773,1974-01-01,2024-05-12,49.4283,11.9016,Kuemmersbruck,daily,kl,historical,26.247962999681803,9376,Schwandorf
151,1947-01-01,2024-05-12,49.4691,11.8546,Amberg-Unterammersricht,daily,kl,historical,30.87790272607231,9376,Schwandorf
7370,2006-12-11,2024-05-12,49.391,12.6838,Waldmuenchen,daily,kl,historical,31.32284209230382,9376,Schwandorf
5397,1947-01-01,2024-05-12,49.6662,12.1844,Weiden,daily,kl,historical,33.462059526348355,9376,Schwandorf
4559,1996-05-01,2024-05-12,49.1644,12.6175,Schorndorf-Knoebling,daily,kl,historical,34.8804084891237,9376,Schwandorf
4104,1879-01-01,2024-05-12,49.0425,12.1019,Regensburg,daily,kl,historical,37.86817978043557,9376,Schwandorf
3875,1950-01-01,2024-05-12,49.151,11.6897,Parsberg/Oberpfalz-Eglwang,daily,kl,historical,47.46707027903476,9376,Schwandorf
7350,2006-08-01,2024-05-12,49.1088,12.8231,Prackenbach-Neuhaeusl,daily,kl,historical,50.49946131930177,9376,Schwandorf
3975,1993-09-01,2024-05-12,49.4777,11.5357,Pommelsbrunn-Mittelburg,daily,kl,historical,53.24691582955063,9376,Schwandorf
5046,1967-01-01,2024-05-12,49.8576,12.3542,Tirschenreuth-Lodermuehl,daily,kl,historical,54.87312458483062,9376,Schwandorf
3534,1981-03-01,2024-05-12,49.2713,11.4881,Neumarkt-Hoehenberg,daily,kl,historical,56.44891453776873,9376,Schwandorf
3571,2008-03-01,2024-05-12,49.8174,11.8638,Neustadt am Kulm-Filchendorf,daily,kl,historical,57.23704472119385,9376,Schwandorf
13676,2010-01-01,2024-05-12,48.8608,12.0323,Langquaid-Oberschneidhart,daily,kl,historical,58.68797281230848,9376,Schwandorf
4911,1949-05-01,2024-05-12,48.8275,12.5597,Straubing,daily,kl,historical,64.18322414317075,9376,Schwandorf
3147,1953-01-01,2024-05-12,48.7548,12.2118,Mallersdorf-Pfaffenberg-Oberlindhart,daily,kl,historical,68.30845122587317,9376,Schwandorf
1832,1982-11-01,2024-05-12,49.1129,13.1338,Grosser Arber,daily,kl,historical,70.00973938925215,9376,Schwandorf
3667,1975-01-01,2024-05-12,49.4258,11.2539,Nuernberg-Netzstall,daily,kl,historical,72.54494019966877,9376,Schwandorf
1357,1948-01-01,2024-05-12,49.9807,11.8376,Fichtelberg/Oberfranken-Huettstadl,daily,kl,historical,74.32877402573408,9376,Schwandorf
3271,1941-01-01,2024-05-12,48.8548,12.9189,Metten,daily,kl,historical,74.93919748858113,9376,Schwandorf
1587,1998-01-01,2024-05-12,48.9481,11.4289,Gelbelsee,daily,kl,historical,75.97590012407305,9376,Schwandorf
7394,2006-06-01,2024-05-12,50.0315,11.9745,Wunsiedel-Schoenbrunn,daily,kl,historical,76.3815008236121,9376,Schwandorf
7075,2005-02-01,2024-05-12,48.702,11.8493,Elsendorf-Horneck,daily,kl,historical,79.73036473736833,9376,Schwandorf
5800,1998-01-01,2024-05-12,49.028,13.2385,Zwiesel,daily,kl,historical,81.03277397365355,9376,Schwandorf
1721,1991-01-01,2024-05-12,49.664,11.2239,Graefenberg-Kasberg,daily,kl,historical,81.19844101567666,9376,Schwandorf
7395,2007-12-01,2024-05-12,48.6595,12.5388,Gottfrieding,daily,kl,historical,81.55881723644121,9376,Schwandorf
2700,1961-01-01,2024-05-12,48.8302,11.4872,Koesching,daily,kl,historical,81.77710725945002,9376,Schwandorf
320,1879-01-01,2024-05-12,49.9666,11.5198,Heinersreuth-Vollhof,daily,kl,historical,84.86972983973904,9376,Schwandorf
4280,1971-01-01,2024-05-12,49.2162,11.1035,Roth,daily,kl,historical,85.03007723881002,9376,Schwandorf
3668,1879-01-01,2024-05-12,49.503,11.0549,Nuernberg,daily,kl,historical,87.87868706550948,9376,Schwandorf
13710,2008-04-01,2024-05-12,48.5734,12.2576,Landshut-Reithof,daily,kl,historical,88.41560876992797,9376,Schwandorf
2410,1974-01-01,2024-05-12,48.7111,11.5363,Ingolstadt-Manching,daily,kl,historical,89.82926946172852,9376,Schwandorf
4548,2007-07-01,2024-05-12,50.1847,12.0791,Schoenwald/Ofr.-Brunn,daily,kl,historical,91.60362066349893,9376,Schwandorf
1161,1955-01-01,2024-05-12,48.8778,11.2349,Eichstaett-Landershofen,daily,kl,historical,91.98252211118027,9376,Schwandorf
1279,1949-01-01,2024-05-12,49.6497,11.0075,Moehrendorf-Kleinseebach,daily,kl,historical,95.17146479769083,9376,Schwandorf
6196,2000-09-01,2022-04-05,50.1587,12.0386,Selb-Spielberg,daily,kl,recent,89.19545520321188,9376,Schwandorf
5046,1967-01-01,2024-05-12,49.8576,12.3542,Tirschenreuth-Lodermuehl,daily,kl,historical,11.964058938920203,9377,Tirschenreuth
7394,2006-06-01,2024-05-12,50.0315,11.9745,Wunsiedel-Schoenbrunn,daily,kl,historical,21.83412644497473,9377,Tirschenreuth
3571,2008-03-01,2024-05-12,49.8174,11.8638,Neustadt am Kulm-Filchendorf,daily,kl,historical,25.790210515070235,9377,Tirschenreuth
5397,1947-01-01,2024-05-12,49.6662,12.1844,Weiden,daily,kl,historical,25.954922490876264,9377,Tirschenreuth
1357,1948-01-01,2024-05-12,49.9807,11.8376,Fichtelberg/Oberfranken-Huettstadl,daily,kl,historical,27.48855103610343,9377,Tirschenreuth
4548,2007-07-01,2024-05-12,50.1847,12.0791,Schoenwald/Ofr.-Brunn,daily,kl,historical,32.88513322798352,9377,Tirschenreuth
1207,1948-06-01,2024-05-12,50.2705,12.2742,"Elster, Bad-Sohl",daily,kl,historical,41.60052467743302,9377,Tirschenreuth
320,1879-01-01,2024-05-12,49.9666,11.5198,Heinersreuth-Vollhof,daily,kl,historical,49.27909449069876,9377,Tirschenreuth
2261,1947-01-01,2024-05-12,50.3123,11.876,Hof,daily,kl,historical,51.410853654771266,9377,Tirschenreuth
3739,1948-10-01,2024-05-12,49.4521,12.4365,Oberviechtach,daily,kl,historical,52.55921199425592,9377,Tirschenreuth
151,1947-01-01,2024-05-12,49.4691,11.8546,Amberg-Unterammersricht,daily,kl,historical,53.92536466917793,9377,Tirschenreuth
2773,1974-01-01,2024-05-12,49.4283,11.9016,Kuemmersbruck,daily,kl,historical,56.62393976960941,9377,Tirschenreuth
4592,1955-10-21,2024-05-12,49.3278,12.0871,Schwandorf,daily,kl,historical,64.07953852887462,9377,Tirschenreuth
3946,1882-01-01,2024-05-12,50.4818,12.13,Plauen,daily,kl,historical,64.95422624327534,9377,Tirschenreuth
840,1989-12-01,2024-05-12,50.4313,12.6114,Carlsfeld,daily,kl,historical,65.99566646435365,9377,Tirschenreuth
7370,2006-12-11,2024-05-12,49.391,12.6838,Waldmuenchen,daily,kl,historical,66.38784938577243,9377,Tirschenreuth
3975,1993-09-01,2024-05-12,49.4777,11.5357,Pommelsbrunn-Mittelburg,daily,kl,historical,66.96714003293393,9377,Tirschenreuth
7329,2005-11-01,2024-05-12,50.5467,12.2863,Treuen,daily,kl,historical,72.23675808874158,9377,Tirschenreuth
3034,1952-03-01,2024-05-12,50.4505,11.635,"Lobenstein, Bad",daily,kl,historical,73.32209375763541,9377,Tirschenreuth
2750,1949-01-01,2024-05-12,50.2524,11.3209,Kronach,daily,kl,historical,74.02236907428245,9377,Tirschenreuth
1721,1991-01-01,2024-05-12,49.664,11.2239,Graefenberg-Kasberg,daily,kl,historical,74.83331300543094,9377,Tirschenreuth
4464,1951-04-01,2024-05-12,50.5679,11.8041,Schleiz,daily,kl,historical,79.4979026508635,9377,Tirschenreuth
1358,1890-08-01,2024-05-12,50.4283,12.9536,Fichtelberg,daily,kl,historical,79.60902332878577,9377,Tirschenreuth
5017,1948-01-01,2024-05-12,50.4002,11.3888,Teuschnitz,daily,kl,historical,80.27785842402426,9377,Tirschenreuth
4813,2020-08-01,2024-05-12,50.0806,11.0467,"Staffelstein, Bad-Stublang",daily,kl,historical,84.89817255438498,9377,Tirschenreuth
222,1977-01-01,2024-05-12,50.5908,12.7139,Aue,daily,kl,historical,85.11318433351282,9377,Tirschenreuth
7419,2006-12-01,2024-05-12,50.661,12.0756,Langenwetzendorf-Goettendorf,daily,kl,historical,85.1496104954151,9377,Tirschenreuth
3667,1975-01-01,2024-05-12,49.4258,11.2539,Nuernberg-Netzstall,daily,kl,historical,86.10078289302709,9377,Tirschenreuth
3534,1981-03-01,2024-05-12,49.2713,11.4881,Neumarkt-Hoehenberg,daily,kl,historical,86.68251932109712,9377,Tirschenreuth
4559,1996-05-01,2024-05-12,49.1644,12.6175,Schorndorf-Knoebling,daily,kl,historical,87.0955113333877,9377,Tirschenreuth
5797,1863-12-03,2024-05-12,50.6879,12.4329,Lichtentanne,daily,kl,historical,89.22085012252084,9377,Tirschenreuth
1279,1949-01-01,2024-05-12,49.6497,11.0075,Moehrendorf-Kleinseebach,daily,kl,historical,90.0433411418255,9377,Tirschenreuth
3875,1950-01-01,2024-05-12,49.151,11.6897,Parsberg/Oberpfalz-Eglwang,daily,kl,historical,91.0135558257105,9377,Tirschenreuth
282,1949-01-01,2024-05-12,49.8743,10.9206,Bamberg,daily,kl,historical,91.72563319917137,9377,Tirschenreuth
3668,1879-01-01,2024-05-12,49.503,11.0549,Nuernberg,daily,kl,historical,93.42695543103216,9377,Tirschenreuth
4104,1879-01-01,2024-05-12,49.0425,12.1019,Regensburg,daily,kl,historical,95.54707266152144,9377,Tirschenreuth
3289,1972-10-01,2024-05-12,50.7281,11.7838,Schmieritz-Weltwitz,daily,kl,historical,96.77829499012886,9377,Tirschenreuth
7350,2006-08-01,2024-05-12,49.1088,12.8231,Prackenbach-Neuhaeusl,daily,kl,historical,98.74283078031256,9377,Tirschenreuth
867,1947-01-01,2024-05-12,50.3066,10.9679,Lautertal-Oberlauter,daily,kl,historical,98.87481963323033,9377,Tirschenreuth
13711,2007-12-01,2024-05-12,50.682,11.515,Kroelpa-Rockendorf,daily,kl,historical,99.71530220574593,9377,Tirschenreuth
6196,2000-09-01,2022-04-05,50.1587,12.0386,Selb-Spielberg,daily,kl,recent,31.062378651336964,9377,Tirschenreuth
282,1949-01-01,2024-05-12,49.8743,10.9206,Bamberg,daily,kl,historical,3.395509958560528,9471,Bamberg
4813,2020-08-01,2024-05-12,50.0806,11.0467,"Staffelstein, Bad-Stublang",daily,kl,historical,23.855679404867974,9471,Bamberg
1107,1963-01-01,2024-05-12,49.852,10.4991,Ebrach,daily,kl,historical,27.940296728515143,9471,Bamberg
1279,1949-01-01,2024-05-12,49.6497,11.0075,Moehrendorf-Kleinseebach,daily,kl,historical,28.522619826766647,9471,Bamberg
1721,1991-01-01,2024-05-12,49.664,11.2239,Graefenberg-Kasberg,daily,kl,historical,35.322162661780055,9471,Bamberg
3668,1879-01-01,2024-05-12,49.503,11.0549,Nuernberg,daily,kl,historical,45.126097953584434,9471,Bamberg
6347,2005-03-01,2024-05-12,50.0579,10.2972,Schonungen-Mainberg,daily,kl,historical,45.751825498981255,9471,Bamberg
320,1879-01-01,2024-05-12,49.9666,11.5198,Heinersreuth-Vollhof,daily,kl,historical,46.25620865076852,9471,Bamberg
867,1947-01-01,2024-05-12,50.3066,10.9679,Lautertal-Oberlauter,daily,kl,historical,46.334889123037684,9471,Bamberg
3181,2021-08-01,2024-05-12,49.4875,10.6277,Markt Erlbach-Hagenhofen,daily,kl,historical,48.74674719588677,9471,Bamberg
2750,1949-01-01,2024-05-12,50.2524,11.3209,Kronach,daily,kl,historical,50.66643746717234,9471,Bamberg
2680,1951-01-01,2024-05-12,50.284,10.4456,"Koenigshofen, Bad",daily,kl,historical,53.50557020482777,9471,Bamberg
2600,1982-11-01,2024-05-12,49.7363,10.1781,Kitzingen,daily,kl,historical,53.55246798257906,9471,Bamberg
7392,2008-01-01,2024-05-12,50.3332,10.4487,Aubstadt,daily,kl,historical,57.90687934216135,9471,Bamberg
7428,2007-05-01,2024-05-12,50.4167,10.8156,Veilsdorf,daily,kl,historical,58.38771776594075,9471,Bamberg
3667,1975-01-01,2024-05-12,49.4258,11.2539,Nuernberg-Netzstall,daily,kl,historical,58.42871396806772,9471,Bamberg
15122,2012-04-01,2024-05-12,49.52,10.2854,Ergersheim-Neuherberg,daily,kl,historical,59.78939715418598,9471,Bamberg
5149,1951-03-01,2024-05-12,49.5679,10.1969,Gollhofen,daily,kl,historical,61.20843058460353,9471,Bamberg
3975,1993-09-01,2024-05-12,49.4777,11.5357,Pommelsbrunn-Mittelburg,daily,kl,historical,65.85790345377082,9471,Bamberg
5017,1948-01-01,2024-05-12,50.4002,11.3888,Teuschnitz,daily,kl,historical,66.86620774832137,9471,Bamberg
5705,1947-01-01,2024-05-12,49.7704,9.9576,Wuerzburg,daily,kl,historical,67.81360682071174,9471,Bamberg
2597,1946-01-01,2024-05-12,50.224,10.0792,"Kissingen, Bad",daily,kl,historical,68.183868367534,9471,Bamberg
1357,1948-01-01,2024-05-12,49.9807,11.8376,Fichtelberg/Oberfranken-Huettstadl,daily,kl,historical,68.95858232637124,9471,Bamberg
3513,1953-07-01,2024-05-12,50.5003,11.1345,Neuhaus am Rennweg,daily,kl,historical,69.80433850186479,9471,Bamberg
191,1986-04-01,2024-05-12,49.9694,9.9114,Arnstein-Muedesheim,daily,kl,historical,70.10066611646172,9471,Bamberg
3571,2008-03-01,2024-05-12,49.8174,11.8638,Neustadt am Kulm-Filchendorf,daily,kl,historical,70.77270021113618,9471,Bamberg
4287,1947-06-01,2024-05-12,49.3849,10.1732,Rothenburg ob der Tauber,daily,kl,historical,76.25264082936039,9471,Bamberg
6158,1999-07-01,2024-05-12,49.2249,10.6085,Weidenbach-Weiherschneidbach,daily,kl,historical,76.93942029757771,9471,Bamberg
4280,1971-01-01,2024-05-12,49.2162,11.1035,Roth,daily,kl,historical,76.95513207498635,9471,Bamberg
3836,1972-05-01,2024-05-12,50.4538,10.2211,Ostheim v.d. Rhoen,daily,kl,historical,78.15978948897248,9471,Bamberg
7394,2006-06-01,2024-05-12,50.0315,11.9745,Wunsiedel-Schoenbrunn,daily,kl,historical,79.5247190895603,9471,Bamberg
4377,1965-01-01,2024-05-12,50.3518,10.0034,Sandberg,daily,kl,historical,80.84496907029664,9471,Bamberg
3534,1981-03-01,2024-05-12,49.2713,11.4881,Neumarkt-Hoehenberg,daily,kl,historical,81.75735622460229,9471,Bamberg
3034,1952-03-01,2024-05-12,50.4505,11.635,"Lobenstein, Bad",daily,kl,historical,81.85560319548519,9471,Bamberg
3231,1979-01-01,2024-05-12,50.5611,10.3771,Meiningen,daily,kl,historical,82.52473260310488,9471,Bamberg
6096,1998-07-17,2024-05-12,49.1423,10.7301,Altmuehlsee,daily,kl,historical,84.25297054058632,9471,Bamberg
151,1947-01-01,2024-05-12,49.4691,11.8546,Amberg-Unterammersricht,daily,kl,historical,84.29744969632048,9471,Bamberg
2261,1947-01-01,2024-05-12,50.3123,11.876,Hof,daily,kl,historical,84.72625642890574,9471,Bamberg
4501,1936-01-01,2024-05-12,50.6545,10.7696,Schmuecke,daily,kl,historical,85.01546132631887,9471,Bamberg
4605,1949-07-05,2024-05-12,50.6441,11.1936,Schwarzburg,daily,kl,historical,86.32970192144816,9471,Bamberg
3603,2000-07-01,2024-05-12,49.3895,9.9666,Niederstetten,daily,kl,historical,86.602087437714,9471,Bamberg
6336,2005-11-01,2024-05-12,50.0132,9.654,Lohr/Main-Halsbach,daily,kl,historical,88.97547477248052,9471,Bamberg
7369,2007-11-01,2024-05-12,49.1623,10.3661,Feuchtwangen-Heilbronn,daily,kl,historical,89.46707163236526,9471,Bamberg
2773,1974-01-01,2024-05-12,49.4283,11.9016,Kuemmersbruck,daily,kl,historical,89.68325576730875,9471,Bamberg
4548,2007-07-01,2024-05-12,50.1847,12.0791,Schoenwald/Ofr.-Brunn,daily,kl,historical,91.31115898411295,9471,Bamberg
1411,1949-10-01,2024-05-12,50.5309,10.0479,Birx/Rhoen,daily,kl,historical,92.52657371424536,9471,Bamberg
3204,1983-11-01,2024-05-12,50.7335,10.8815,Martinroda,daily,kl,historical,93.41279001269339,9471,Bamberg
5371,1923-08-01,2024-05-12,50.4973,9.9427,Wasserkuppe,daily,kl,historical,94.84190753945303,9471,Bamberg
5397,1947-01-01,2024-05-12,49.6662,12.1844,Weiden,daily,kl,historical,96.75173665384602,9471,Bamberg
5440,1879-01-01,2024-05-12,49.0115,10.9308,Weissenburg-Emetzheim,daily,kl,historical,98.12420811720841,9471,Bamberg
13711,2007-12-01,2024-05-12,50.682,11.515,Kroelpa-Rockendorf,daily,kl,historical,98.49191967110566,9471,Bamberg
4464,1951-04-01,2024-05-12,50.5679,11.8041,Schleiz,daily,kl,historical,99.55502724825027,9471,Bamberg
3257,1947-01-01,2022-09-30,49.4797,9.7832,"Mergentheim, Bad",daily,kl,historical,91.56032404343304,9471,Bamberg
6196,2000-09-01,2022-04-05,50.1587,12.0386,Selb-Spielberg,daily,kl,recent,87.6186287782181,9471,Bamberg
320,1879-01-01,2024-05-12,49.9666,11.5198,Heinersreuth-Vollhof,daily,kl,historical,9.552019841845725,9472,Bayreuth
1357,1948-01-01,2024-05-12,49.9807,11.8376,Fichtelberg/Oberfranken-Huettstadl,daily,kl,historical,22.911500665131474,9472,Bayreuth
3571,2008-03-01,2024-05-12,49.8174,11.8638,Neustadt am Kulm-Filchendorf,daily,kl,historical,23.32817941385168,9472,Bayreuth
1721,1991-01-01,2024-05-12,49.664,11.2239,Graefenberg-Kasberg,daily,kl,historical,34.10152004190919,9472,Bayreuth
7394,2006-06-01,2024-05-12,50.0315,11.9745,Wunsiedel-Schoenbrunn,daily,kl,historical,34.20366879580643,9472,Bayreuth
4813,2020-08-01,2024-05-12,50.0806,11.0467,"Staffelstein, Bad-Stublang",daily,kl,historical,42.433782207257046,9472,Bayreuth
2750,1949-01-01,2024-05-12,50.2524,11.3209,Kronach,daily,kl,historical,44.26865255040892,9472,Bayreuth
3975,1993-09-01,2024-05-12,49.4777,11.5357,Pommelsbrunn-Mittelburg,daily,kl,historical,45.1738016097671,9472,Bayreuth
282,1949-01-01,2024-05-12,49.8743,10.9206,Bamberg,daily,kl,historical,45.47916539824699,9472,Bayreuth
1279,1949-01-01,2024-05-12,49.6497,11.0075,Moehrendorf-Kleinseebach,daily,kl,historical,47.16289221658504,9472,Bayreuth
4548,2007-07-01,2024-05-12,50.1847,12.0791,Schoenwald/Ofr.-Brunn,daily,kl,historical,50.20217473588276,9472,Bayreuth
151,1947-01-01,2024-05-12,49.4691,11.8546,Amberg-Unterammersricht,daily,kl,historical,50.89491659873823,9472,Bayreuth
5397,1947-01-01,2024-05-12,49.6662,12.1844,Weiden,daily,kl,historical,51.25496014706475,9472,Bayreuth
2261,1947-01-01,2024-05-12,50.3123,11.876,Hof,daily,kl,historical,52.86239463479071,9472,Bayreuth
3667,1975-01-01,2024-05-12,49.4258,11.2539,Nuernberg-Netzstall,daily,kl,historical,55.34786965159741,9472,Bayreuth
3668,1879-01-01,2024-05-12,49.503,11.0549,Nuernberg,daily,kl,historical,55.56283697656453,9472,Bayreuth
2773,1974-01-01,2024-05-12,49.4283,11.9016,Kuemmersbruck,daily,kl,historical,56.45295617341919,9472,Bayreuth
5046,1967-01-01,2024-05-12,49.8576,12.3542,Tirschenreuth-Lodermuehl,daily,kl,historical,57.34010004915527,9472,Bayreuth
5017,1948-01-01,2024-05-12,50.4002,11.3888,Teuschnitz,daily,kl,historical,58.63573657037086,9472,Bayreuth
867,1947-01-01,2024-05-12,50.3066,10.9679,Lautertal-Oberlauter,daily,kl,historical,62.97048809750771,9472,Bayreuth
3034,1952-03-01,2024-05-12,50.4505,11.635,"Lobenstein, Bad",daily,kl,historical,63.274483042832514,9472,Bayreuth
1207,1948-06-01,2024-05-12,50.2705,12.2742,"Elster, Bad-Sohl",daily,kl,historical,66.94908457743195,9472,Bayreuth
3534,1981-03-01,2024-05-12,49.2713,11.4881,Neumarkt-Hoehenberg,daily,kl,historical,68.27407002228446,9472,Bayreuth
4592,1955-10-21,2024-05-12,49.3278,12.0871,Schwandorf,daily,kl,historical,72.73995909103995,9472,Bayreuth
3513,1953-07-01,2024-05-12,50.5003,11.1345,Neuhaus am Rennweg,daily,kl,historical,74.80985052357644,9472,Bayreuth
1107,1963-01-01,2024-05-12,49.852,10.4991,Ebrach,daily,kl,historical,75.76866219634113,9472,Bayreuth
3946,1882-01-01,2024-05-12,50.4818,12.13,Plauen,daily,kl,historical,78.0859252541015,9472,Bayreuth
4464,1951-04-01,2024-05-12,50.5679,11.8041,Schleiz,daily,kl,historical,78.10694655513961,9472,Bayreuth
7428,2007-05-01,2024-05-12,50.4167,10.8156,Veilsdorf,daily,kl,historical,79.29763474037328,9472,Bayreuth
3739,1948-10-01,2024-05-12,49.4521,12.4365,Oberviechtach,daily,kl,historical,79.54264807410074,9472,Bayreuth
3181,2021-08-01,2024-05-12,49.4875,10.6277,Markt Erlbach-Hagenhofen,daily,kl,historical,79.95609610364825,9472,Bayreuth
4280,1971-01-01,2024-05-12,49.2162,11.1035,Roth,daily,kl,historical,81.06497708010659,9472,Bayreuth
3875,1950-01-01,2024-05-12,49.151,11.6897,Parsberg/Oberpfalz-Eglwang,daily,kl,historical,82.05654541199846,9472,Bayreuth
4605,1949-07-05,2024-05-12,50.6441,11.1936,Schwarzburg,daily,kl,historical,88.3646589779012,9472,Bayreuth
13711,2007-12-01,2024-05-12,50.682,11.515,Kroelpa-Rockendorf,daily,kl,historical,88.80568385935787,9472,Bayreuth
7329,2005-11-01,2024-05-12,50.5467,12.2863,Treuen,daily,kl,historical,90.22423512611292,9472,Bayreuth
2680,1951-01-01,2024-05-12,50.284,10.4456,"Koenigshofen, Bad",daily,kl,historical,90.81577947018489,9472,Bayreuth
6347,2005-03-01,2024-05-12,50.0579,10.2972,Schonungen-Mainberg,daily,kl,historical,92.02395063732806,9472,Bayreuth
7392,2008-01-01,2024-05-12,50.3332,10.4487,Aubstadt,daily,kl,historical,93.39690747468751,9472,Bayreuth
7419,2006-12-01,2024-05-12,50.661,12.0756,Langenwetzendorf-Goettendorf,daily,kl,historical,94.0069946402395,9472,Bayreuth
3289,1972-10-01,2024-05-12,50.7281,11.7838,Schmieritz-Weltwitz,daily,kl,historical,95.27999132290046,9472,Bayreuth
840,1989-12-01,2024-05-12,50.4313,12.6114,Carlsfeld,daily,kl,historical,96.792666734429,9472,Bayreuth
7370,2006-12-11,2024-05-12,49.391,12.6838,Waldmuenchen,daily,kl,historical,98.02050050310895,9472,Bayreuth
15122,2012-04-01,2024-05-12,49.52,10.2854,Ergersheim-Neuherberg,daily,kl,historical,99.8711426543515,9472,Bayreuth
6196,2000-09-01,2022-04-05,50.1587,12.0386,Selb-Spielberg,daily,kl,recent,46.126373628476074,9472,Bayreuth
867,1947-01-01,2024-05-12,50.3066,10.9679,Lautertal-Oberlauter,daily,kl,historical,4.6710849124079585,9473,Coburg
7428,2007-05-01,2024-05-12,50.4167,10.8156,Veilsdorf,daily,kl,historical,18.831494447178304,9473,Coburg
4813,2020-08-01,2024-05-12,50.0806,11.0467,"Staffelstein, Bad-Stublang",daily,kl,historical,22.113780958546634,9473,Coburg
2750,1949-01-01,2024-05-12,50.2524,11.3209,Kronach,daily,kl,historical,26.96728430894248,9473,Coburg
3513,1953-07-01,2024-05-12,50.5003,11.1345,Neuhaus am Rennweg,daily,kl,historical,29.21383820007618,9473,Coburg
5017,1948-01-01,2024-05-12,50.4002,11.3888,Teuschnitz,daily,kl,historical,34.93771560463847,9473,Coburg
2680,1951-01-01,2024-05-12,50.284,10.4456,"Koenigshofen, Bad",daily,kl,historical,35.34405934413723,9473,Coburg
7392,2008-01-01,2024-05-12,50.3332,10.4487,Aubstadt,daily,kl,historical,35.80421863462222,9473,Coburg
282,1949-01-01,2024-05-12,49.8743,10.9206,Bamberg,daily,kl,historical,43.79395355815741,9473,Coburg
4501,1936-01-01,2024-05-12,50.6545,10.7696,Schmuecke,daily,kl,historical,44.69259809828626,9473,Coburg
4605,1949-07-05,2024-05-12,50.6441,11.1936,Schwarzburg,daily,kl,historical,45.45669643242548,9473,Coburg
6347,2005-03-01,2024-05-12,50.0579,10.2972,Schonungen-Mainberg,daily,kl,historical,51.54573317722502,9473,Coburg
3231,1979-01-01,2024-05-12,50.5611,10.3771,Meiningen,daily,kl,historical,51.641517776517304,9473,Coburg
3204,1983-11-01,2024-05-12,50.7335,10.8815,Martinroda,daily,kl,historical,51.950569203481685,9473,Coburg
