"district_no","accumulation_period","Year","stations","Y_t","IR_t","IT_t","prediction"
9187,"3:9",2016,2319,58.4772058823529,935.9,12.9009345794393,61.5702886044317
9187,"3:9",2017,2319,54.0017647058824,883.5,13.3869158878505,57.4689062112869
9187,"3:9",2018,2319,65.3263235294118,541,14.3116822429907,65.7515598071996
9187,"3:9",2019,2319,55.9508823529412,835.2,13.3616822429907,59.5876913585391
9187,"3:9",2020,2319,66.0754411764706,953.7,13.2915887850467,58.8034070312268
9187,"3:9",2021,2319,63.7,1068.6,12.2518691588785,61.4127933457016
9189,"3:7",2006,3366,79.725,409.7,12.3457516339869,80.1013137463769
9189,"3:7",2007,3366,87.69,360.9,13.6326797385621,88.4785805921566
9189,"3:7",2008,3366,86.055,378.3,12.7,84.8659908525116
9189,"3:7",2009,3366,72.92,528.9,12.9771241830065,73.2914580470519
9189,"3:7",2010,3366,69.985,466.5,12.2862745098039,71.6111594152926
9189,"3:7",2011,3366,83.25,348.1,12.6745098039216,84.4601947334865
9189,"3:7",2012,3366,78.615,312.5,13.1,82.3720793778474
9189,"3:7",2013,3366,78.48,390.1,11.8496732026144,76.8920964679073
9189,"3:7",2014,3366,89.445,331.9,12.8366013071895,84.1199262174582
9189,"3:7",2015,3366,83.71,356.5,13.0712418300654,86.3087455515421
9189,"3:7",2016,3366,73.875,480.2,12.4352941176471,71.7453973292384
9189,"3:7",2017,3366,90.64,357.1,13.3823529411765,87.3872102187076
9189,"3:7",2018,3366,77.705,291.8,13.8718954248366,76.4403801972389
9189,"3:7",2019,3366,83.17,345,13.3071895424837,86.0704993234483
9189,"3:7",2020,3366,84.235,384.4,12.4104575163399,82.5060286909065
9189,"3:7",2021,3366,73.7,399.5,11.9222222222222,76.548939238828
9271,"3:9",2006,3271,83.4595588235294,669.6,13.2719626168224,80.769913967619
9271,"3:9",2007,3271,86.4155882352941,570.4,14.0836448598131,88.8357124556741
9271,"3:9",2008,3271,91.6716176470588,607.1,13.4672897196262,86.0897897574989
9271,"3:9",2009,3271,81.7276470588235,686.3,14.1654205607477,75.7882567619606
9271,"3:9",2010,3271,78.0836764705882,623.4,13.0546728971963,81.0037090754064
9271,"3:9",2011,3271,90.839705882353,601.8,14.0046728971963,86.916073970306
9271,"3:9",2012,3271,83.0957352941177,625.8,14.1364485981308,83.7495672172161
9271,"3:9",2013,3271,83.5517647058824,545.3,13.292523364486,85.6978058728067
9271,"3:9",2014,3271,95.9077941176471,554.6,13.9616822429907,90.0536199998979
9271,"3:9",2015,3271,89.2638235294118,356.4,14.3429906542056,89.3455984147006
9271,"3:9",2016,3271,66.7198529411765,651.1,13.892523364486,82.8944872799397
9271,"3:9",2017,3271,89.3758823529412,549.6,14.0467289719626,90.1538375371376
9271,"3:9",2018,3271,81.7319117647059,342.3,15.331308411215,82.0448918857519
9271,"3:9",2019,3271,89.3879411764706,442.8,14.7724299065421,89.0750483336612
9271,"3:9",2020,3271,91.5439705882353,489.5,14.0523364485981,91.9221082042689
9271,"3:9",2021,3271,81.4,670.1,13.1616822429907,79.8360498543872
9273,"3:6",2006,7075,80.0044117647059,341.5,10.0532786885246,83.4423717804231
9273,"3:6",2007,7075,88.2841176470588,315.3,12.3491803278689,87.2115694524003
9273,"3:6",2008,7075,88.0638235294118,318.2,11.1573770491803,84.9575733370742
9273,"3:6",2009,7075,80.1435294117647,312.4,11.3139344262295,84.6215219350302
9273,"3:6",2010,7075,76.8232352941177,293.2,10.0909836065574,77.2830277909367
9273,"3:6",2011,7075,83.2029411764706,223.1,11.7352459016393,84.3365753322802
9273,"3:6",2012,7075,84.5826470588235,228.2,11.6639344262295,83.7234163611869
9273,"3:6",2013,7075,83.0623529411765,347,9.45245901639344,80.0873901850822
9273,"3:6",2014,7075,96.2420588235294,169.8,11.6122950819672,95.2300476598298
9273,"3:6",2015,7075,87.4217647058824,228.9,11.1737704918033,83.0776869012074
9273,"3:6",2016,7075,81.7014705882353,245,10.8180327868852,80.7344794703646
9273,"3:6",2017,7075,86.5811764705882,242.1,12.0991803278689,82.7035965975982
9273,"3:6",2018,7075,81.0608823529412,225.2,12.6680327868852,83.4248757494205
9273,"3:6",2019,7075,83.0405882352941,212.3,11.944262295082,85.7887448701511
9273,"3:6",2020,7075,89.0202941176471,190.8,11.1795081967213,89.7040009461105
9273,"3:6",2021,7075,77,237.2,10.3590163934426,79.9084157485504
9274,"3:6",2006,7075,77.6948529411765,341.5,10.0532786885246,82.4078706398648
9274,"3:6",2007,7075,85.4085294117647,315.3,12.3491803278689,83.864727396647
9274,"3:6",2008,7075,87.8222058823529,318.2,11.1573770491803,83.2331017485862
9274,"3:6",2009,7075,77.2358823529412,312.4,11.3139344262295,82.6641273161758
9274,"3:6",2010,7075,74.0495588235294,293.2,10.0909836065574,74.6266614759532
9274,"3:6",2011,7075,82.2632352941176,223.1,11.7352459016393,82.1360881246735
9274,"3:6",2012,7075,83.0769117647059,228.2,11.6639344262295,81.4525721212829
9274,"3:6",2013,7075,82.5905882352941,347,9.45245901639344,78.6273278824461
9274,"3:6",2014,7075,93.6042647058824,169.8,11.6122950819672,94.8597268320605
9274,"3:6",2015,7075,85.7179411764706,228.9,11.1737704918033,80.8642585947404
9274,"3:6",2016,7075,76.5316176470588,245,10.8180327868852,78.234656134962
9274,"3:6",2017,7075,81.045294117647,242.1,12.0991803278689,79.8277320871938
9274,"3:6",2018,7075,77.0589705882353,225.2,12.6680327868852,80.0886382964633
9274,"3:6",2019,7075,84.1726470588235,212.3,11.944262295082,83.7340318883773
9274,"3:6",2020,7075,89.2863235294118,190.8,11.1795081967213,88.3940295270726
9274,"3:6",2021,7075,74.5,237.2,10.3590163934426,77.04327346291
9275,"3:3",2006,5856,79.7698529411765,160.2,0.651612903225806,79.7562709506648
9275,"3:3",2007,5856,83.6985294117647,46.5,6.00322580645161,84.6421647980972
9275,"3:3",2008,5856,83.2272058823529,99.3,3.58387096774194,79.1360893332747
9275,"3:3",2009,5856,74.9558823529412,101.1,3.40322580645161,79.5023771351272
9275,"3:3",2010,5856,65.0845588235294,43.9,3.68387096774194,73.6872466742764
9275,"3:3",2011,5856,78.7132352941177,33,5.31612903225806,75.3908469399856
9275,"3:3",2012,5856,77.0419117647059,10.6,6.56451612903226,75.3329630720458
9275,"3:3",2013,5856,81.2705882352941,46.5,1.30322580645161,79.8142243311896
9275,"3:3",2014,5856,92.2992647058824,26.4,7.46451612903226,94.4445549202788
9275,"3:3",2015,5856,81.5279411764706,50,5.33870967741935,81.2082636694882
9275,"3:3",2016,5856,70.0566176470588,31.3,4.27741935483871,68.7621777756986
9275,"3:3",2017,5856,87.685294117647,78,7.11612903225806,90.4272403645119
9275,"3:3",2018,5856,77.3139705882353,45.8,2.3741935483871,75.3049035315751
9275,"3:3",2019,5856,88.7426470588235,80.8,6.58709677419355,86.1621422020554
9275,"3:3",2020,5856,86.3713235294118,56.3,5.26129032258065,81.9637625466592
9275,"3:3",2021,5856,62.7,25.8,4.18064516129032,64.9235952844838
9277,"3:3",2006,1332,66.9838235294118,118.9,1.34838709677419,67.7441260651041
9277,"3:3",2007,1332,87.2182352941176,36.9,5.93225806451613,82.386057195154
9277,"3:3",2008,1332,88.1526470588235,72.2,4.03225806451613,79.9077005674221
9277,"3:3",2009,1332,76.8870588235294,83.6,3.55483870967742,77.4737577935707
9277,"3:3",2010,1332,72.8214705882353,26.6,4.25806451612903,74.323977562087
9277,"3:3",2011,1332,82.2558823529412,43.5,5.54516129032258,82.3332193524691
9277,"3:3",2012,1332,76.8902941176471,12.5,6.96451612903226,78.7027054256781
9277,"3:3",2013,1332,80.1247058823529,36.2,1.70967741935484,76.1913751570289
9277,"3:3",2014,1332,91.3591176470588,27.6,7.65483870967742,87.8160354616926
9277,"3:3",2015,1332,84.4935294117647,45.2,5.52258064516129,82.4684614050962
9277,"3:3",2016,1332,72.3279411764706,40.3,4.45161290322581,79.4644967013585
9277,"3:3",2017,1332,83.0623529411765,64.3,7.55161290322581,85.7619582347484
9277,"3:3",2018,1332,74.6967647058823,51.8,2.73225806451613,80.853256309049
9277,"3:3",2019,1332,83.6311764705882,43.7,6.87096774193548,86.3727441300668
9277,"3:3",2020,1332,80.2655882352941,39.3,5.35806451612903,81.1911881678966
9277,"3:3",2021,1332,73.9,20,4.60967741935484,72.079528706872
9278,"3:9",2006,3271,81.6132352941176,669.6,13.2719626168224,82.6553086730361
9278,"3:9",2007,3271,91.9123529411765,570.4,14.0836448598131,91.2692889123661
9278,"3:9",2008,3271,89.3114705882353,607.1,13.4672897196262,87.4062611731165
9278,"3:9",2009,3271,81.7105882352941,686.3,14.1654205607477,79.1682664143053
9278,"3:9",2010,3271,78.2097058823529,623.4,13.0546728971963,78.4964775950102
9278,"3:9",2011,3271,89.4088235294118,601.8,14.0046728971963,89.8796367254223
9278,"3:9",2012,3271,87.4079411764706,625.8,14.1364485981308,86.6867838587025
9278,"3:9",2013,3271,81.0070588235294,545.3,13.292523364486,83.0807449128071
9278,"3:9",2014,3271,101.106176470588,554.6,13.9616822429907,92.2656643330371
9278,"3:9",2015,3271,90.2052941176471,356.4,14.3429906542056,89.713009238796
9278,"3:9",2016,3271,79.5044117647059,651.1,13.892523364486,86.7759745249544
9278,"3:9",2017,3271,86.6035294117647,549.6,14.0467289719626,92.3347931911754
9278,"3:9",2018,3271,75.2026470588235,342.3,15.331308411215,75.8919650336245
9278,"3:9",2019,3271,88.8017647058823,442.8,14.7724299065421,87.7694290486328
9278,"3:9",2020,3271,92.0008823529412,489.5,14.0523364485981,93.2492815493655
9278,"3:9",2021,3271,83.3,670.1,13.1616822429907,80.662997168588
9279,"3:3",2006,1332,81.2654411764706,118.9,1.34838709677419,80.6336885365411
9279,"3:3",2007,1332,89.1144117647059,36.9,5.93225806451613,86.5735042416576
9279,"3:3",2008,1332,89.1633823529412,72.2,4.03225806451613,84.305686831074
9279,"3:3",2009,1332,80.7123529411765,83.6,3.55483870967742,83.1691628126278
9279,"3:3",2010,1332,74.2613235294118,26.6,4.25806451612903,77.7828496205538
9279,"3:3",2011,1332,83.9102941176471,43.5,5.54516129032258,86.1403143649022
9279,"3:3",2012,1332,81.1592647058824,12.5,6.96451612903226,85.9303131637492
9279,"3:3",2013,1332,77.5082352941176,36.2,1.70967741935484,73.9626908525131
9279,"3:3",2014,1332,97.0572058823529,27.6,7.65483870967742,92.3981527690771
9279,"3:3",2015,1332,91.0061764705882,45.2,5.52258064516129,86.2223066465011
9279,"3:3",2016,1332,80.3551470588235,40.3,4.45161290322581,82.6902625690887
9279,"3:3",2017,1332,85.5041176470588,64.3,7.55161290322581,87.5822781342589
9279,"3:3",2018,1332,74.8530882352941,51.8,2.73225806451613,81.9690755937208
9279,"3:3",2019,1332,86.5020588235294,43.7,6.87096774193548,89.842273075076
9279,"3:3",2020,1332,88.6510294117647,39.3,5.35806451612903,85.0944957355257
9279,"3:3",2021,1332,79.8,20,4.60967741935484,76.5264744648979
9371,"3:7",2006,4592,73.6507352941177,333.6,12.8692810457516,73.6432411201034
9371,"3:7",2007,4592,78.4673529411765,322.4,13.8771241830065,80.6484511293274
9371,"3:7",2008,4592,73.5839705882353,331.7,12.9830065359477,74.2777917270736
9371,"3:7",2009,4592,77.2005882352941,368.4,13.1542483660131,74.4961341060684
9371,"3:7",2010,4592,69.0172058823529,316.8,12.597385620915,74.7691354112033
9371,"3:7",2011,4592,75.3338235294118,297.9,13.018954248366,76.0921118327634
9371,"3:7",2012,4592,72.9504411764706,185.3,13.3875816993464,75.8715332864592
9371,"3:7",2013,4592,70.7670588235294,340,11.9143790849673,71.4803549621603
9371,"3:7",2014,4592,82.1836764705882,257.3,13.6019607843137,75.0322341474061
9371,"3:7",2015,4592,77.4002941176471,195.9,13.240522875817,78.2110161805709
9371,"3:7",2016,4592,75.9169117647059,323.7,12.8248366013072,74.2508655110031
9371,"3:7",2017,4592,71.7335294117647,261,13.7490196078431,74.8712135790648
9371,"3:7",2018,4592,69.2501470588235,209.7,14.4921568627451,65.7711259792974
9371,"3:7",2019,4592,65.6667647058823,228.9,14.0758169934641,70.7684449581863
9371,"3:7",2020,4592,85.9833823529412,230.7,12.9575163398693,80.6485816033875
9371,"3:7",2021,4592,74.6,331.5,12.1875816993464,72.8736468188696
9372,"3:7",2006,4592,70.8705882352941,333.6,12.8692810457516,71.7552927711596
9372,"3:7",2007,4592,73.8058823529412,322.4,13.8771241830065,74.7934973181289
9372,"3:7",2008,4592,76.0411764705882,331.7,12.9830065359477,72.2260798906841
9372,"3:7",2009,4592,67.1764705882353,368.4,13.1542483660131,66.8308462295907
9372,"3:7",2010,4592,67.8117647058824,316.8,12.597385620915,74.5932226918235
9372,"3:7",2011,4592,74.2470588235294,297.9,13.018954248366,76.2601877924427
9372,"3:7",2012,4592,67.3823529411765,185.3,13.3875816993464,70.5453508822616
9372,"3:7",2013,4592,71.7176470588235,340,11.9143790849673,69.5367206807342
9372,"3:7",2014,4592,80.2529411764706,257.3,13.6019607843137,74.4755311233179
9372,"3:7",2015,4592,78.0882352941176,195.9,13.240522875817,74.0641302295548
9372,"3:7",2016,4592,72.3235294117647,323.7,12.8248366013072,73.3155872864697
9372,"3:7",2017,4592,74.1588235294118,261,13.7490196078431,73.7709604163329
9372,"3:7",2018,4592,58.5941176470588,209.7,14.4921568627451,60.2024014848809
9372,"3:7",2019,4592,68.0294117647059,228.9,14.0758169934641,67.9770422780525
9372,"3:7",2020,4592,78.2647058823529,230.7,12.9575163398693,79.5990332124605
9372,"3:7",2021,4592,73,331.5,12.1875816993464,71.8188215944584
9373,"3:7",2006,3667,75.8889705882353,367,11.7235294117647,74.3866812283072
9373,"3:7",2007,3667,80.6497058823529,451,12.7424836601307,79.379497090266
9373,"3:7",2008,3667,79.1104411764706,313.2,11.9862745098039,77.4297555853377
9373,"3:7",2009,3667,73.1711764705882,450.3,12.1581699346405,72.8934703296614
9373,"3:7",2010,3667,70.3319117647059,357,11.6281045751634,75.1031184843612
9373,"3:7",2011,3667,75.2926470588235,349,12.1385620915033,75.7338141614435
9373,"3:7",2012,3667,72.9533823529412,222.4,12.4490196078431,78.4846142245238
9373,"3:7",2013,3667,76.3141176470588,350.8,11.0758169934641,76.8128584285109
9373,"3:7",2014,3667,79.8748529411765,318.1,12.6078431372549,76.7096888773713
9373,"3:7",2015,3667,80.1355882352941,235.4,12.3614379084967,78.8062830342336
9373,"3:7",2016,3667,78.0963235294118,319,11.9254901960784,77.2581310862985
9373,"3:7",2017,3667,76.7570588235294,410.1,12.7287581699346,78.2525580225113
9373,"3:7",2018,3667,70.0177941176471,182.4,13.7320261437908,68.5100051640591
9373,"3:7",2019,3667,72.9785294117647,308.9,12.9457516339869,76.9268243498381
9373,"3:7",2020,3667,84.5392647058824,288.2,11.8928104575163,79.2435924831261
9373,"3:7",2021,3667,73.3,379.8,10.9,73.4808721560281
9374,"3:8",2006,4592,65.5022058823529,444.2,13.2869565217391,68.4324734628903
9374,"3:8",2007,4592,74.1220588235294,388.1,14.5086956521739,73.2413270301287
9374,"3:8",2008,4592,75.9419117647059,384.4,13.8076086956522,75.7742480913525
9374,"3:8",2009,4592,71.7617647058824,397.2,14.1902173913043,74.2861396354308
9374,"3:8",2010,4592,69.9816176470588,450.2,13.3233695652174,67.9920811498855
9374,"3:8",2011,4592,74.7014705882353,381.2,14.0222826086957,75.7989074344756
9374,"3:8",2012,4592,72.4213235294118,240.7,14.3798913043478,77.2241514551865
9374,"3:8",2013,4592,71.0411764705882,399.1,13.0097826086957,71.0037466936554
9374,"3:8",2014,4592,79.6610294117647,365.1,14.0923913043478,76.5733004076269
9374,"3:8",2015,4592,79.9808823529412,230.5,14.6570652173913,74.1382003575864
9374,"3:8",2016,4592,75.4007352941177,358.1,13.7527173913043,77.4578253137605
9374,"3:8",2017,4592,73.7205882352941,335.7,14.6972826086957,73.8242597494071
9374,"3:8",2018,4592,56.9404411764706,236.6,15.595652173913,58.8496226108656
9374,"3:8",2019,4592,72.1602941176471,340.4,14.9842391304348,70.4769697193043
9374,"3:8",2020,4592,76.7801470588235,353.2,14.1527173913043,76.9617490304777
9374,"3:8",2021,4592,70.8,418.3,12.9902173913043,68.8826449167838
9375,"3:8",2006,4592,78.2058823529412,444.2,13.2869565217391,75.4057405563823
9375,"3:8",2007,4592,83.4388235294117,388.1,14.5086956521739,80.5856404705114
9375,"3:8",2008,4592,85.3717647058823,384.4,13.8076086956522,82.776108501346
9375,"3:8",2009,4592,76.9047058823529,397.2,14.1902173913043,81.2956264839343
9375,"3:8",2010,4592,71.5376470588235,450.2,13.3233695652174,74.8788892589835
9375,"3:8",2011,4592,84.2705882352941,381.2,14.0222826086957,83.090820036307
9375,"3:8",2012,4592,81.7035294117647,240.7,14.3798913043478,84.709360409124
9375,"3:8",2013,4592,78.1364705882353,399.1,13.0097826086957,77.0789591216746
9375,"3:8",2014,4592,86.0694117647059,365.1,14.0923913043478,84.1654550428312
9375,"3:8",2015,4592,87.9023529411765,230.5,14.6570652173913,83.9032652485448
9375,"3:8",2016,4592,79.7352941176471,358.1,13.7527173913043,84.1685199881066
9375,"3:8",2017,4592,83.7682352941176,335.7,14.6972826086957,83.5135911424748
9375,"3:8",2018,4592,75.4011764705882,236.6,15.595652173913,76.5784756515069
9375,"3:8",2019,4592,80.6341176470588,340.4,14.9842391304348,80.6842016240836
9375,"3:8",2020,4592,84.2670588235294,353.2,14.1527173913043,84.7964937037605
9375,"3:8",2021,4592,75.9,418.3,12.9902173913043,75.615911583945
9376,"3:6",2006,4592,71.0088235294118,278.5,10.4426229508197,73.2368453188974
9376,"3:6",2007,4592,77.1482352941177,232.6,12.7803278688525,74.8919553474356
9376,"3:6",2008,4592,74.8876470588235,242.8,11.5204918032787,75.6932561360226
9376,"3:6",2009,4592,69.0270588235294,227.6,11.7852459016393,73.0039147190565
9376,"3:6",2010,4592,61.6664705882353,220.9,10.5147540983607,70.0737585294893
9376,"3:6",2011,4592,69.4058823529412,197.8,12.0975409836066,68.4542844915136
9376,"3:6",2012,4592,73.8452941176471,135.3,12.0385245901639,83.3947181349524
9376,"3:6",2013,4592,72.5847058823529,321,9.66229508196721,70.4826040530932
9376,"3:6",2014,4592,88.1241176470588,143.2,12.0229508196721,80.1114107987733
9376,"3:6",2015,4592,81.9635294117647,172.3,11.1254098360656,81.6670272267219
9376,"3:6",2016,4592,77.8029411764706,190.2,11.1385245901639,75.6079140105317
9376,"3:6",2017,4592,66.6423529411765,211,12.2934426229508,68.8309437683856
9376,"3:6",2018,4592,57.6817647058824,162.6,12.877868852459,59.0531228619821
9376,"3:6",2019,4592,66.7211764705882,180,12.383606557377,65.6886349447199
9376,"3:6",2020,4592,83.0605882352941,192.2,11.3122950819672,74.0959582184528
9376,"3:6",2021,4592,70.9,236.6,10.4581967213115,68.1842396752737
9377,"3:8",2006,320,74.9992647058824,467.1,12.745652173913,79.1072384490198
9377,"3:8",2007,320,84.2526470588235,425.1,13.3163043478261,81.7643164547454
9377,"3:8",2008,320,82.6060294117647,429.3,12.641847826087,79.5555904718246
9377,"3:8",2009,320,77.1594117647059,384.3,13.0467391304348,81.889906229814
9377,"3:8",2010,320,75.6127941176471,479.8,12.3717391304348,76.1126200471947
9377,"3:8",2011,320,81.8661764705882,332.9,13.075,82.2189405443197
9377,"3:8",2012,320,75.1195588235294,310.2,13.325,82.1521727230148
9377,"3:8",2013,320,77.3729411764706,440.4,12.0597826086957,74.6805131568495
9377,"3:8",2014,320,87.5263235294118,323.2,13.1114130434783,82.2470094015454
9377,"3:8",2015,320,79.879705882353,219.7,13.729347826087,79.229951635751
9377,"3:8",2016,320,80.5330882352941,303.5,12.9076086956522,81.9497297648889
9377,"3:8",2017,320,82.1864705882353,445.1,13.7380434782609,81.2214181114716
9377,"3:8",2018,320,74.8398529411765,242.8,14.604347826087,72.7534205198211
9377,"3:8",2019,320,74.3932352941177,301,13.9847826086957,79.7253133044454
9377,"3:8",2020,320,91.2466176470588,340.1,13.1244565217391,82.2594180721756
9377,"3:8",2021,320,72.1,397.7,11.9396739130435,74.8265587601781
9471,"3:6",2006,282,57.8588235294118,259.3,10.65,62.4364543951122
9471,"3:6",2007,282,60.1682352941177,282.7,13.1467213114754,61.0427723124018
9471,"3:6",2008,282,57.0776470588235,189,11.955737704918,58.3295234454312
9471,"3:6",2009,282,63.0870588235294,242.8,11.6745901639344,62.2024634506591
9471,"3:6",2010,282,61.3964705882353,184.2,10.5090163934426,59.9361080948344
9471,"3:6",2011,282,58.5058823529412,136.3,11.9549180327869,62.5828289346844
9471,"3:6",2012,282,58.6152941176471,141.7,11.8286885245902,62.6790044190724
9471,"3:6",2013,282,66.3247058823529,322.8,9.58606557377049,63.8240978538412
9471,"3:6",2014,282,68.1341176470588,138.6,11.7983606557377,63.3176341240634
9471,"3:6",2015,282,67.9435294117647,133.5,11.1204918032787,67.0101959720036
9471,"3:6",2016,282,69.1529411764706,290.8,10.977868852459,69.3966566237031
9471,"3:6",2017,282,60.3623529411765,204.8,11.9122950819672,58.6700198218045
9471,"3:6",2018,282,49.5717647058824,161.5,12.9040983606557,50.4838737075619
9471,"3:6",2019,282,61.0811764705882,209.6,12.2836065573771,56.6627705206317
9471,"3:6",2020,282,63.4905882352941,182.4,11.166393442623,61.0417294434988
9471,"3:6",2021,282,55.1,247.9,10.1950819672131,58.2544551159902
9472,"3:8",2006,320,70.3852941176471,467.1,12.745652173913,71.5980232036139
9472,"3:8",2007,320,72.1129411764706,425.1,13.3163043478261,72.6106837224186
9472,"3:8",2008,320,73.8405882352941,429.3,12.641847826087,70.993249709527
9472,"3:8",2009,320,71.7682352941177,384.3,13.0467391304348,71.824634900724
9472,"3:8",2010,320,67.4958823529412,479.8,12.3717391304348,69.7124371580406
9472,"3:8",2011,320,66.6235294117647,332.9,13.075,72.7080157436148
9472,"3:8",2012,320,68.5511764705882,310.2,13.325,72.3893181773236
9472,"3:8",2013,320,70.9788235294118,440.4,12.0597826086957,68.8900071718651
9472,"3:8",2014,320,82.2064705882353,323.2,13.1114130434783,72.8892514831936
9472,"3:8",2015,320,73.7341176470588,219.7,13.729347826087,72.8351690147076
9472,"3:8",2016,320,72.2617647058824,303.5,12.9076086956522,74.6246339524809
9472,"3:8",2017,320,75.8894117647059,445.1,13.7380434782609,74.7081488329841
9472,"3:8",2018,320,65.2170588235294,242.8,14.604347826087,64.0141084628141
9472,"3:8",2019,320,65.5447058823529,301,13.9847826086957,69.1718381979412
9472,"3:8",2020,320,76.1723529411765,340.1,13.1244565217391,72.3686952921969
9472,"3:8",2021,320,69.3,397.7,11.9396739130435,70.7441379177299
9473,"3:7",2006,2750,72.9110294117647,389.7,11.5392156862745,75.5197916398562
9473,"3:7",2007,2750,73.230294117647,414.7,12.6254901960784,76.2781835212835
9473,"3:7",2008,2750,68.1495588235294,332.6,11.9509803921569,70.4122210860479
9473,"3:7",2009,2750,72.9688235294118,376.7,11.9555555555556,73.9687879008353
9473,"3:7",2010,2750,68.8880882352941,291.7,11.5143790849673,68.2555215145336
9473,"3:7",2011,2750,64.7073529411765,242.5,12.0333333333333,71.5896558785054
9473,"3:7",2012,2750,65.8266176470588,286.1,12.1209150326797,69.6924794462566
9473,"3:7",2013,2750,74.0458823529412,388,10.7686274509804,72.1892636445779
9473,"3:7",2014,2750,75.9651470588235,272.1,12.6483660130719,69.5438959084576
9473,"3:7",2015,2750,74.3844117647059,233.9,12.0503267973856,72.3215485162943
9473,"3:7",2016,2750,79.1036764705882,396.7,11.983660130719,76.4094575516984
9473,"3:7",2017,2750,77.8229411764706,399.7,12.6967320261438,73.8165620343317
9473,"3:7",2018,2750,65.7422058823529,262.7,13.4764705882353,65.7265547972578
9473,"3:7",2019,2750,63.0614705882353,291.7,13.0307189542484,67.0536676870544
9473,"3:7",2020,2750,77.5807352941176,279.8,11.878431372549,69.5009768173007
9473,"3:7",2021,2750,66.4,341.4,11.1,68.5096673498361
9474,"3:10",2006,1721,65.3080882352941,726.3,13.054693877551,67.9008790907055
9474,"3:10",2007,1721,71.9608823529412,641.6,12.64,71.6111742487259
9474,"3:10",2008,1721,68.7136764705882,563.8,12.2689795918367,67.0548096656279
9474,"3:10",2009,1721,65.8664705882353,643.5,12.8469387755102,71.1247564076906
9474,"3:10",2010,1721,67.1192647058824,701.9,11.8387755102041,68.2551100362302
9474,"3:10",2011,1721,67.1720588235294,645.9,13.1448979591837,68.5568657487579
9474,"3:10",2012,1721,70.8248529411765,464.1,12.914693877551,73.1423834146368
9474,"3:10",2013,1721,71.0776470588235,721.9,11.8081632653061,69.3028837663527
9474,"3:10",2014,1721,77.2304411764706,573.3,13.3057142857143,69.3339327645583
9474,"3:10",2015,1721,76.9832352941176,415.5,13.0338775510204,75.0695461467073
9474,"3:10",2016,1721,67.6360294117647,561.1,12.654693877551,70.9939633041116
9474,"3:10",2017,1721,72.9888235294118,684.7,13.0632653061224,68.6215666628614
9474,"3:10",2018,1721,71.8416176470588,316.7,14.6579591836735,72.0247666083607
9474,"3:10",2019,1721,60.2944117647059,571.4,13.5559183673469,66.1252813525761
9474,"3:10",2020,1721,72.1472058823529,622.6,13.2518367346939,67.9900678193743
9474,"3:10",2021,1721,63.2,591.2,11.9730612244898,63.2567188450865
9475,"3:6",2006,2261,43.9705882352941,236,8.38360655737705,52.8823522980839
9475,"3:6",2007,2261,53.2458823529412,299.4,11.0737704918033,53.2615893457634
9475,"3:6",2008,2261,55.7211764705882,228.1,9.44180327868852,54.6033246662089
9475,"3:6",2009,2261,53.2964705882353,255.7,9.80245901639344,57.2549419571265
9475,"3:6",2010,2261,49.7717647058823,206.4,8.41475409836066,50.1053135560994
9475,"3:6",2011,2261,53.5470588235294,141.8,10.4385245901639,61.9293563096376
9475,"3:6",2012,2261,59.3223529411765,160.4,10.1524590163934,57.8571638546817
9475,"3:6",2013,2261,57.4976470588235,289.5,7.06065573770492,54.638219419033
9475,"3:6",2014,2261,70.7729411764706,121.1,10.3065573770492,71.4289528402113
9475,"3:6",2015,2261,68.9482352941177,174.4,9.19836065573771,56.3721641292236
9475,"3:6",2016,2261,66.7235294117647,255.1,9.27786885245902,59.2492801822147
9475,"3:6",2017,2261,61.0988235294118,183.6,10.5508196721311,49.6076892631682
9475,"3:6",2018,2261,47.0741176470588,181.4,10.9049180327869,45.8480272576552
9475,"3:6",2019,2261,39.3494117647059,195,10.6590163934426,46.7582451041212
9475,"3:6",2020,2261,55.9247058823529,250.6,9.6483606557377,57.0949013628589
9475,"3:6",2021,2261,44.9,210.9,8.71229508196721,52.2731843362721
9476,"3:8",2006,2750,49.6257352941177,504.7,12.0315217391304,50.9825572498476
9476,"3:8",2007,2750,59.2973529411765,494.7,13.2190217391304,65.9665323201573
9476,"3:8",2008,2750,57.1689705882353,396.4,12.7358695652174,58.1110009129314
9476,"3:8",2009,2750,57.9405882352941,400.6,12.9413043478261,57.9308506129223
9476,"3:8",2010,2750,52.2122058823529,504.8,12.2282608695652,53.0616784693317
9476,"3:8",2011,2750,53.4838235294118,299.8,12.9809782608696,62.4259021622388
9476,"3:8",2012,2750,57.7554411764706,343.5,13.075,58.6370731731
9476,"3:8",2013,2750,59.8270588235294,422.6,11.8532608695652,57.801899347261
9476,"3:8",2014,2750,70.3986764705882,393.2,13.1179347826087,57.9743484655093
9476,"3:8",2015,2750,66.1702941176471,287.8,13.4782608695652,56.5404144494347
9476,"3:8",2016,2750,63.2419117647059,432,12.8625,57.9109138526577
9476,"3:8",2017,2750,79.8135294117647,512.9,13.5505434782609,74.9388226505883
9476,"3:8",2018,2750,46.7851470588235,278.3,14.5429347826087,45.563700217905
9476,"3:8",2019,2750,46.4567647058824,336.2,13.9641304347826,54.2536464877621
9476,"3:8",2020,2750,50.1283823529412,404.6,13.1146739130435,58.2077209827816
