district_no,accumulation_period,Year,stations,Y_t,IR_t,IT_t,prediction,strike_level_mixed,n_mixed,fair_premium,yt_price,z,revenue
1003,03:09:00,2006,5280,89.35514706,547,13.24672897,89.35102443,89.08382353,0.267200901,1.8706226926042786,1429.68235296,6.521218764869588,1419.2260886845893
1003,03:09:00,2007,5280,73.85147059,627.3,13.35233645,72.65940533,89.08382353,16.4244182,1.8706226926042786,1181.62352944,6.521218764869588,1276.5320138029037
1003,03:09:00,2008,5280,95.84779412,434.7,12.69859813,94.72001103,89.08382353,5.636187497,1.8706226926042786,1533.56470592,6.521218764869588,1558.1207777827578
1003,03:09:00,2009,5280,89.54411765,351.5,13.17803738,91.93312522,89.08382353,2.849301689,1.8706226926042786,1432.7058824,6.521218764869588,1439.0880622360796
1003,03:09:00,2010,5280,90.14044118,482.3,12.4088785,91.89650496,89.08382353,2.812681429,1.8706226926042786,1442.24705888,6.521218764869588,1448.3904299893932
1003,03:09:00,2011,5280,83.33676471,571.7,13.01308411,83.45737314,89.08382353,5.626450394,1.8706226926042786,1333.38823536,6.521218764869588,1357.8808094439587
1003,03:09:00,2012,5280,87.73308824,386.2,12.52429907,91.94225102,89.08382353,2.858427493,1.8706226926042786,1403.72941184,6.521218764869588,1410.171103040369
1003,03:09:00,2013,5280,89.52941176,471.3,11.81728972,90.41750664,89.08382353,1.333683114,1.8706226926042786,1432.47058816,6.521218764869588,1428.9690877044047
1003,03:09:00,2014,5280,106.4257353,425.3,13.75140187,101.4637608,89.08382353,12.37993732,1.8706226926042786,1702.8117648,6.521218764869588,1771.3453045540914
1003,03:09:00,2015,5280,100.7220588,415.6,12.48925234,93.36558033,89.08382353,4.281756798,1.8706226926042786,1611.5529408,6.521218764869588,1627.2764737727236
1003,03:09:00,2016,5280,97.71838235,397.1,13.38971963,97.62435502,89.08382353,8.540531494,1.8706226926042786,1563.4941176,6.521218764869588,1606.9900520356307
1003,03:09:00,2017,5280,85.21470588,577.2,12.92850467,81.8430144,89.08382353,7.24080913,1.8706226926042786,1363.43529408,6.521218764869588,1398.455454646393
1003,03:09:00,2018,5280,76.31102941,248.3,14.03457944,77.12887705,89.08382353,11.95494648,1.8706226926042786,1220.97647056,6.521218764869588,1286.7385520733858
1003,03:09:00,2019,5280,86.10735294,524.8,13.40280374,93.60014821,89.08382353,4.516324677,1.8706226926042786,1377.71764704,6.521218764869588,1394.970848466894
1003,03:09:00,2020,5280,84.60367647,302.8,13.10560748,83.55245507,89.08382353,5.531368461,1.8706226926042786,1353.65882352,6.521218764869588,1377.531347518279
1003,03:09:00,2021,5280,88.9,521.4,12.83738318,90.38578379,89.08382353,1.301960258,1.8706226926042786,1422.4,6.521218764869588,1418.6916278605822
1051,03:07:00,2006,1266,86.39779412,242.2,11.27124183,86.69399837,89.03014706,2.33614869,1.8706226926042786,1382.36470592,15.280072603053155,1389.4779769588154
1051,03:07:00,2007,1266,76.45794118,443.9,12.51503268,75.38598067,89.03014706,13.64416639,1.8706226926042786,1223.32705888,15.280072603053155,1403.2276613714255
1051,03:07:00,2008,1266,97.81808824,351.2,11.6620915,93.94948023,89.03014706,4.919333174,1.8706226926042786,1565.08941184,15.280072603053155,1611.6739293414157
1051,03:07:00,2009,1266,93.07823529,368.4,11.83137255,92.28774824,89.03014706,3.25760118,1.8706226926042786,1489.25176464,15.280072603053155,1510.4448966262794
1051,03:07:00,2010,1266,88.33838235,235.8,11.17385621,85.18404755,89.03014706,3.846099505,1.8706226926042786,1413.4141176,15.280072603053155,1443.5995467190546
1051,03:07:00,2011,1266,89.49852941,254.1,11.74183007,89.83520831,89.03014706,0.805061247,1.8706226926042786,1431.97647056,15.280072603053155,1415.6946143081525
1051,03:07:00,2012,1266,87.05867647,380.9,11.14183007,93.09501845,89.03014706,4.064871392,1.8706226926042786,1392.93882352,15.280072603053155,1426.4671029559215
1051,03:07:00,2013,1266,86.41882353,269.3,10.19803922,89.61272392,89.03014706,0.582576861,1.8706226926042786,1382.70117648,15.280072603053155,1363.0197426570267
1051,03:07:00,2014,1266,102.1789706,304.9,12.8503268,94.92854192,89.03014706,5.898394861,1.8706226926042786,1634.8635296,15.280072603053155,1696.4081807616435
1051,03:07:00,2015,1266,98.53911765,418.5,10.92875817,89.23503069,89.03014706,0.204883626,1.8706226926042786,1576.6258824,15.280072603053155,1551.1732685245445
1051,03:07:00,2016,1266,84.29926471,382.3,11.91895425,90.47829102,89.03014706,1.448143961,1.8706226926042786,1348.78823536,15.280072603053155,1342.3327296678408
1051,03:07:00,2017,1266,89.65941176,390.6,11.76993464,89.84035488,89.03014706,0.810207822,1.8706226926042786,1434.55058816,15.280072603053155,1418.3473719478093
1051,03:07:00,2018,1266,76.31955882,184,12.81111111,81.169923120000007,89.03014706,7.86022394,1.8706226926042786,1221.11294112,15.280072603053155,1312.6344830435444
1051,03:07:00,2019,1266,88.77970588,360.1,12.3248366,92.06429392,89.03014706,3.034146862,1.8706226926042786,1420.47529408,15.280072603053155,1438.2540278637737
1051,03:07:00,2020,1266,93.93985294,243.9,11.6248366,87.96800174,89.03014706,1.06214532,1.8706226926042786,1503.03764704,15.280072603053155,1490.6840540886808
1051,03:07:00,2021,1266,85.7,369.4,11.60915033,92.75370992,89.03014706,3.723562862,1.8706226926042786,1371.2,15.280072603053155,1399.5130603174803
1053,03:08:00,2006,1736,83.60441176,407.5,12.7,88.70056497,86.30220588,2.398359084,1.8706226926042786,1337.67058816,25.37020042213572,1351.059366179764
1053,03:08:00,2007,1736,72.82411765,505.3,13.66032609,77.59948551,86.30220588,8.70272037,1.8706226926042786,1165.1858824,25.37020042213572,1338.5175697791374
1053,03:08:00,2008,1736,91.74382353,363.6,13.07391304,90.37578015,86.30220588,4.073574271,1.8706226926042786,1467.90117648,25.37020042213572,1523.7904995441595
1053,03:08:00,2009,1736,90.86352941,328.6,13.34891304,89.47212424,86.30220588,3.169918357,1.8706226926042786,1453.81647056,25.37020042213572,1486.7798619733312
1053,03:08:00,2010,1736,86.88323529,451.8,12.68858696,85.51957483,86.30220588,0.782631055,1.8706226926042786,1390.13176464,25.37020042213572,1362.5291987363717
1053,03:08:00,2011,1736,77.60294118,381.4,13.17717391,89.27556041,86.30220588,2.973354529,1.8706226926042786,1241.64705888,25.37020042213572,1269.6235865812291
1053,03:08:00,2012,1736,87.42264706,302,12.92663043,92.02586244,86.30220588,5.723656559,1.8706226926042786,1398.76235296,25.37020042213572,1496.514594383736
1053,03:08:00,2013,1736,91.44235294,272.9,12.02663043,89.46932705,86.30220588,3.167121163,1.8706226926042786,1463.07764704,25.37020042213572,1495.9700730809318
1053,03:08:00,2014,1736,104.1620588,323.3,13.6826087,85.99253906,86.30220588,0.309666826,1.8706226926042786,1666.5929408,25.37020042213572,1626.9911776141407
1053,03:08:00,2015,1736,95.88176471,347.9,12.75,91.45235557,86.30220588,5.150149687,1.8706226926042786,1534.10823536,25.37020042213572,1617.3104924976237
1053,03:08:00,2016,1736,90.90147059,321.1,13.06956522,91.3367688,86.30220588,5.034562914,1.8706226926042786,1454.42352944,25.37020042213572,1534.6933269804658
1053,03:08:00,2017,1736,83.82117647,530.1,12.97445652,78.21140609,86.30220588,8.090799797,1.8706226926042786,1341.13882352,25.37020042213572,1498.945963319699
1053,03:08:00,2018,1736,66.44088235,238.7,14.38913043,70.99214837,86.30220588,15.31005751,1.8706226926042786,1063.0541176,25.37020042213572,1404.0152724775583
1053,03:08:00,2019,1736,84.86058824,340.2,13.85652174,83.48287612,86.30220588,2.819329767,1.8706226926042786,1357.76941184,25.37020042213572,1381.8383004593175
1053,03:08:00,2020,1736,86.28029412,303.8,13.21358696,90.63303511,86.30220588,4.330829223,1.8706226926042786,1380.48470592,25.37020042213572,1442.9006386759863
1053,03:08:00,2021,1736,86.1,441.6,12.67554348,86.29588542,86.30220588,0.006320462,1.8706226926042786,1377.6,25.37020042213572,1330.3022787621346
1054,03:08:00,2006,7298,86.72132353,361.2,11.99891304,85.05585805,87.82941176,2.773553716,1.8706226926042786,1387.54117648,14.060517363754487,1400.2368538127282
1054,03:08:00,2007,7298,79.27323529,527.2,13.23586957,82.51540608,87.82941176,5.314005688,1.8706226926042786,1268.37176464,14.060517363754487,1316.7875110368186
1054,03:08:00,2008,7298,88.32514706,430.9,12.475,91.04840427,87.82941176,3.218992502,1.8706226926042786,1413.20235296,14.060517363754487,1432.161130077771
1054,03:08:00,2009,7298,94.07705882,418.3,12.80815217,92.58820944,87.82941176,4.758797671,1.8706226926042786,1505.23294112,14.060517363754487,1545.8421755532943
1054,03:08:00,2010,7298,92.32897059,405.3,11.96467391,92.74102947,87.82941176,4.911617708,1.8706226926042786,1477.26352944,14.060517363754487,1520.0214926570623
1054,03:08:00,2011,7298,84.18088235,495.2,12.47608696,85.10883032,87.82941176,2.720581447,1.8706226926042786,1346.8941176,14.060517363754487,1358.8449774246562
1054,03:08:00,2012,7298,88.23279412,423,12.18913043,91.82225919,87.82941176,3.992847429,1.8706226926042786,1411.72470592,14.060517363754487,1441.5642836758811
1054,03:08:00,2013,7298,82.28470588,306.3,11.20217391,82.09828709,87.82941176,5.731124671,1.8706226926042786,1316.55529408,14.060517363754487,1370.8359491800418
1054,03:08:00,2014,7298,99.43661765,470.9,13.19891304,94.89877877,87.82941176,7.069367003,1.8706226926042786,1590.9858824,14.060517363754487,1664.082917046039
1054,03:08:00,2015,7298,98.48852941,445.7,11.96141304,94.4538103,87.82941176,6.624398536,1.8706226926042786,1575.81647056,14.060517363754487,1642.657018349462
1054,03:08:00,2016,7298,84.24044118,424.9,12.61413043,91.32989943,87.82941176,3.500487661,1.8706226926042786,1347.84705888,14.060517363754487,1370.7638035687032
1054,03:08:00,2017,7298,86.39235294,513.8,12.31413043,81.97209407,87.82941176,5.857317699,1.8706226926042786,1382.27764704,14.060517363754487,1438.3326414014202
1054,03:08:00,2018,7298,72.04426471,285.7,13.33152174,74.98872692,87.82941176,12.84068485,1.8706226926042786,1152.70823536,14.060517363754487,1306.9529848055286
1054,03:08:00,2019,7298,90.09617647,348.9,13.02228261,87.03879575,87.82941176,0.790616017,1.8706226926042786,1441.53882352,14.060517363754487,1426.3533709046953
1054,03:08:00,2020,7298,91.84808824,365.4,12.62445652,85.27273191,87.82941176,2.556679852,1.8706226926042786,1469.56941184,14.060517363754487,1479.2157304422115
1054,03:08:00,2021,7298,87.3,412.1,12.0548913,92.33746719,87.82941176,4.508055427,1.8706226926042786,1396.8,14.060517363754487,1433.8836687577054
1055,03:04:00,2006,2306,95.40147059,91.1,3.939344262,95.21645215,97.60073529,2.38428314,1.8706226926042786,1526.42352944,17.212045971233806,1535.2646766741798
1055,03:04:00,2007,2306,85.97470588,53.9,8.249180328,94.9028513,97.60073529,2.69788399,1.8706226926042786,1375.59529408,17.212045971233806,1389.8341535609977
1055,03:04:00,2008,2306,107.6479412,100.7,6.250819672,99.38361316,97.60073529,1.782877865,1.8706226926042786,1722.3670592,17.212045971233806,1720.8567911935372
1055,03:04:00,2009,2306,106.7211765,48,7.245901639,96.14479613,97.60073529,1.45593916,1.8706226926042786,1707.538824,17.212045971233806,1700.4012719733016
1055,03:04:00,2010,2306,93.59441176,55.9,6.278688525,101.4044508,97.60073529,3.803715503,1.8706226926042786,1497.51058816,17.212045971233806,1530.7830704791927
1055,03:04:00,2011,2306,79.76764706,21.5,6.827868852,81.11810344,97.60073529,16.48263186,1.8706226926042786,1276.28235296,17.212045971233806,1527.784926481305
1055,03:04:00,2012,2306,102.0408824,52.3,6.762295082,99.3310797,97.60073529,1.730344409,1.8706226926042786,1632.6541184,17.212045971233806,1630.2396421338374
